label,p_neg,p_pos,p_neu
neg,0.634387823895,0.365612176105,0.270574633106
neg,0.566727046224,0.433272953776,0.109475194688
pos,0.402515317229,0.597484682771,0.103367270547
neg,0.71936815111,0.28063184889,0.147286941974
neg,0.726276267227,0.273723732773,0.129166691288
pos,0.355941737917,0.644058262083,0.101635492809
pos,0.288045305121,0.711954694879,0.123270780013
pos,0.453932078007,0.546067921993,0.0833709123884
neg,0.523623680971,0.476376319029,0.130856785781
neutral,0.368808914025,0.631191085975,0.699107508382
pos,0.452847130827,0.547152869173,0.272076317799
neg,0.598472175147,0.401527824853,0.123011845375
neg,0.593544046989,0.406455953011,0.0688287078821
pos,0.391162791504,0.608837208496,0.0742235729679
pos,0.294994775873,0.705005224127,0.108284262906
neg,0.775582073951,0.224417926049,0.19253668979
pos,0.370472703026,0.629527296974,0.101301020361
pos,0.28565264093,0.71434735907,0.346196084102
neg,0.540061710543,0.459938289457,0.154872430094
neg,0.709765049461,0.290234950539,0.395688284785
pos,0.319755737871,0.680244262129,0.030843089946
neutral,0.192216842964,0.807783157036,0.779123306207
neg,0.879123253884,0.120876746116,0.160056455818
neg,0.607225630782,0.392774369218,0.103772497098
pos,0.439166958289,0.560833041711,0.179963378941
pos,0.415451313535,0.584548686465,0.144049699785
pos,0.46636738439,0.53363261561,0.1092525335
neutral,0.579144312666,0.420855687334,0.773514946129
neg,0.506767863561,0.493232136439,0.0871443226769
neg,0.733576213485,0.266423786515,0.289523441997
pos,0.369710065812,0.630289934188,0.0772296890685
pos,0.41598388865,0.58401611135,0.364361452601
pos,0.426071358677,0.573928641323,0.220650665265
neg,0.707968887771,0.292031112229,0.132400588285
pos,0.189773291903,0.810226708097,0.224928343069
pos,0.369478768788,0.630521231212,0.210773601848
pos,0.408257316201,0.591742683799,0.142538972819
neg,0.796549409734,0.203450590266,0.210004610231
neg,0.82204290339,0.17795709661,0.437877821048
neg,0.85896677395,0.14103322605,0.141444441257
neutral,0.536988787163,0.463011212837,0.774354742479
neg,0.855887335207,0.144112664793,0.282069749274
neg,0.837674027963,0.162325972037,0.480924567624
pos,0.484122960649,0.515877039351,0.0182586004378
pos,0.329285121888,0.670714878112,0.275910019349
pos,0.455543210114,0.544456789886,0.172055953381
neg,0.612526240423,0.387473759577,0.147227875133
pos,0.23720390635,0.76279609365,0.429871175464
neg,0.657298512494,0.342701487506,0.155233588771
neg,0.65140888069,0.34859111931,0.114423776191
neg,0.705029331121,0.294970668879,0.0645834362186
neg,0.612230898664,0.387769101336,0.140322936746
neg,0.735076612917,0.264923387083,0.153153216308
pos,0.281893802846,0.718106197154,0.134436028203
pos,0.279905497221,0.720094502779,0.0993059859368
neg,0.660951239388,0.339048760612,0.149784508809
neg,0.709381215154,0.290618784846,0.0589990036819
pos,0.318675704525,0.681324295475,0.175784128074
pos,0.442100131556,0.557899868444,0.154084752459
pos,0.365634073346,0.634365926654,0.171188860042
neg,0.798944321002,0.201055678998,0.165979546586
neg,0.602700681369,0.397299318631,0.138169642859
pos,0.208966956107,0.791033043893,0.0245634040733
neg,0.795294150266,0.204705849734,0.113751540812
neg,0.711263818735,0.288736181265,0.192786089543
neg,0.633702061454,0.366297938546,0.167342311954
neg,0.578359040946,0.421640959054,0.217388087328
pos,0.48873813205,0.51126186795,0.107879922477
neg,0.564324145295,0.435675854705,0.130607820736
pos,0.182090562801,0.817909437199,0.0802002266583
neg,0.672623716291,0.327376283709,0.250733718393
pos,0.404692932904,0.595307067096,0.130466959275
neg,0.676766995717,0.323233004283,0.359038841141
neg,0.561368107328,0.438631892672,0.145076077814
pos,0.306123778362,0.693876221638,0.0973624019876
pos,0.464295195693,0.535704804307,0.162063891385
neutral,0.167963413111,0.832036586889,0.826418442894
pos,0.12125726612,0.87874273388,0.0976248804436
neg,0.755243231892,0.244756768108,0.0622318163255
pos,0.436711321589,0.563288678411,0.227603972909
pos,0.477670241231,0.522329758769,0.115481106553
neg,0.560856195874,0.439143804126,0.118954472576
neg,0.775979542527,0.224020457473,0.14483679786
pos,0.35414140103,0.64585859897,0.0348318447144
neg,0.552015820536,0.447984179464,0.371319601462
pos,0.288784821391,0.711215178609,0.141018486674
pos,0.248530795328,0.751469204672,0.157031684198
pos,0.33088903133,0.66911096867,0.108488369934
neg,0.655197708415,0.344802291585,0.140702072538
pos,0.143710578046,0.856289421954,0.07862388241
neutral,0.768814843252,0.231185156748,0.833001820089
neutral,0.653959231696,0.346040768304,0.73680897612
pos,0.469384056343,0.530615943657,0.097267955541
neg,0.608355865753,0.391644134247,0.113259690322
neg,0.537693497391,0.462306502609,0.0991645573202
neg,0.532807862234,0.467192137766,0.116346241562
pos,0.412111980974,0.587888019026,0.129561891421
neg,0.660114698139,0.339885301861,0.0955595861817
neg,0.571645949922,0.428354050078,0.130266018668
neg,0.528582263515,0.471417736485,0.212884409658
neg,0.546176299979,0.453823700021,0.132858899398
neg,0.551947443838,0.448052556162,0.172914080438
neg,0.623210645982,0.376789354018,0.11148422406
pos,0.279396766124,0.720603233876,0.130284003468
neutral,0.610444698286,0.389555301714,0.576398077686
neg,0.926513695578,0.0734863044218,0.199545118207
pos,0.471398904254,0.528601095746,0.110930296378
pos,0.405675261267,0.594324738733,0.138130677091
neutral,0.318539166906,0.681460833094,0.596743408725
pos,0.463623747237,0.536376252763,0.0884235875452
pos,0.362367591835,0.637632408165,0.207063121784
neg,0.62484249365,0.37515750635,0.339786010092
neg,0.554890553356,0.445109446644,0.155587381073
pos,0.194819980185,0.805180019815,0.088937492792
pos,0.313756861945,0.686243138055,0.122889421881
neutral,0.205830934462,0.794169065538,0.75291922626
pos,0.494756454735,0.505243545265,0.167540704181
pos,0.198054488619,0.801945511381,0.0571987478779
pos,0.324310107364,0.675689892636,0.109764041339
pos,0.42422349988,0.57577650012,0.250461807568
neutral,0.448584881986,0.551415118014,0.823778929257
neutral,0.197352502712,0.802647497288,0.779309636132
neg,0.766614727455,0.233385272545,0.304351699006
neg,0.572895653218,0.427104346782,0.126274228288
pos,0.270905261456,0.729094738544,0.224805717193
neg,0.735326445967,0.264673554033,0.235670098773
neg,0.579563831411,0.420436168589,0.245277157944
neg,0.543522244293,0.456477755707,0.0250283604915
pos,0.407463545335,0.592536454665,0.268807317018
pos,0.324644179204,0.675355820796,0.400278672286
neutral,0.678010192364,0.321989807636,0.8739249014
pos,0.379713753277,0.620286246723,0.148913437386
neg,0.564011320561,0.435988679439,0.120476523317
pos,0.382434498422,0.617565501578,0.0708822213268
neg,0.709241733042,0.290758266958,0.189614857245
pos,0.436447180288,0.563552819712,0.227383386881
pos,0.323201837904,0.676798162096,0.0045130738448
neg,0.870780026095,0.129219973905,0.0836329611001
pos,0.24633904922,0.75366095078,0.134945403553
pos,0.349385155594,0.650614844406,0.46082696499
pos,0.212617106613,0.787382893387,0.388532289413
pos,0.442139129723,0.557860870277,0.171601288864
pos,0.445625118865,0.554374881135,0.155367470193
pos,0.434352712647,0.565647287353,0.0619170477113
pos,0.286632949141,0.713367050859,0.119900818411
pos,0.415810846171,0.584189153829,0.137990986494
pos,0.456026647084,0.543973352916,0.118712225029
neg,0.511937845892,0.488062154108,0.154522689508
neg,0.748744004095,0.251255995905,0.0865969973126
neg,0.583934155531,0.416065844469,0.128728899042
neutral,0.686164305926,0.313835694074,0.710117504065
pos,0.246092130589,0.753907869411,0.0946515688159
pos,0.260488560286,0.739511439714,0.168951808646
pos,0.39380187929,0.60619812071,0.233770397464
pos,0.212998567101,0.787001432899,0.23136711782
pos,0.43760586969,0.56239413031,0.163198357798
pos,0.37336424854,0.62663575146,0.0805976433294
neutral,0.887573240288,0.112426759712,0.8695898822
neg,0.644277583554,0.355722416446,0.0770495243312
pos,0.410838607541,0.589161392459,0.490130355403
neutral,0.126404275686,0.873595724314,0.776845927753
neg,0.846581495267,0.153418504733,0.466710213079
pos,0.26021429798,0.73978570202,0.164981381179
neg,0.761609067786,0.238390932214,0.153020331395
pos,0.133498255533,0.866501744467,0.325804797267
pos,0.159001537739,0.840998462261,0.387718838709
pos,0.136059445057,0.863940554943,0.361151372353
neg,0.666951977539,0.333048022461,0.157534479722
neutral,0.434647764225,0.565352235775,0.560420469203
pos,0.385198166096,0.614801833904,0.105663323147
pos,0.326619584604,0.673380415396,0.0759087886298
pos,0.322983432234,0.677016567766,0.148012936235
neutral,0.69676940496,0.30323059504,0.73754510483
neg,0.613608012584,0.386391987416,0.189525836851
neutral,0.316252279611,0.683747720389,0.627851684262
neg,0.675819795046,0.324180204954,0.0809122688143
pos,0.339117599922,0.660882400078,0.110428861552
neg,0.799167499094,0.200832500906,0.142950336701
neutral,0.796470731742,0.203529268258,0.874205460202
pos,0.369393951522,0.630606048478,0.126722433683
pos,0.333545626436,0.666454373564,0.158954866802
pos,0.449510744931,0.550489255069,0.143678762193
pos,0.408015272956,0.591984727044,0.112799713286
pos,0.319854597466,0.680145402534,0.145760008087
neutral,0.368005624277,0.631994375723,0.776340412915
neg,0.682369925722,0.317630074278,0.139469492205
pos,0.471558541839,0.528441458161,0.121676069605
neg,0.56085577466,0.43914422534,0.130600371387
neutral,0.257155265903,0.742844734097,0.701972398078
neg,0.781890510132,0.218109489868,0.123487110155
neg,0.561778974718,0.438221025282,0.125470894772
pos,0.080534720416,0.919465279584,0.100461292399
neg,0.511471170552,0.488528829448,0.0975797260592
pos,0.360730988455,0.639269011545,0.0916598558911
pos,0.338315910884,0.661684089116,0.071753968734
pos,0.34886120296,0.65113879704,0.104307723574
neutral,0.160780345399,0.839219654601,0.660778015492
neg,0.718985032867,0.281014967133,0.0976841898854
neutral,0.447543590053,0.552456409947,0.677053263592
pos,0.365508295984,0.634491704016,0.146804644965
neg,0.508473612908,0.491526387092,0.157800325726
pos,0.385426737703,0.614573262297,0.473780023541
neg,0.539643616174,0.460356383826,0.123811177379
neg,0.568742126353,0.431257873647,0.127086545955
neutral,0.518017237135,0.481982762865,0.74515095851
pos,0.310528845699,0.689471154301,0.0830926135211
pos,0.324085853206,0.675914146794,0.0958193775218
pos,0.0988509102752,0.901149089725,0.0665058445026
neg,0.546940265772,0.453059734228,0.121383743877
pos,0.297504042145,0.702495957855,0.123442024048
neg,0.504869523725,0.495130476275,0.288832134851
pos,0.119180477505,0.880819522495,0.118382157539
pos,0.365461609221,0.634538390779,0.396356400166
pos,0.482425404495,0.517574595505,0.282802885934
neg,0.717407824575,0.282592175425,0.0737763061808
pos,0.13985536926,0.86014463074,0.153712694483
pos,0.407751003172,0.592248996828,0.186396719484
pos,0.48661310774,0.51338689226,0.131899921999
neg,0.550415206839,0.449584793161,0.241388914173
neg,0.674559366675,0.325440633325,0.10732073878
neg,0.758102813214,0.241897186786,0.146990617482
neg,0.600582489847,0.399417510153,0.109569075412
neg,0.721563382151,0.278436617849,0.116669854481
pos,0.491508619071,0.508491380929,0.0437799409371
pos,0.458656840728,0.541343159272,0.054229453756
pos,0.39818321557,0.60181678443,0.14854350418
pos,0.346452557017,0.653547442983,0.176654254565
neg,0.606750721122,0.393249278878,0.159299837233
pos,0.192444339472,0.807555660528,0.159879298445
neg,0.533943912229,0.466056087771,0.12935449761
neg,0.508723639362,0.491276360638,0.185429788723
pos,0.470086151854,0.529913848146,0.198836967669
neutral,0.726903843125,0.273096156875,0.54296678218
pos,0.138625936789,0.861374063211,0.106208873927
neg,0.508682603268,0.491317396732,0.123639836653
neg,0.759277029305,0.240722970695,0.1540147127
pos,0.244197727523,0.755802272477,0.142692285588
neg,0.611451051718,0.388548948282,0.143064312713
pos,0.402614149736,0.597385850264,0.12774239974
pos,0.121868689667,0.878131310333,0.120587517659
neutral,0.827505391108,0.172494608892,0.77398515395
neutral,0.141779695822,0.858220304178,0.632114811673
pos,0.389394211815,0.610605788185,0.208539325678
neg,0.850565616544,0.149434383456,0.127759377746
neg,0.51582482359,0.48417517641,0.0533535741356
neg,0.500884319429,0.499115680571,0.147323436756
neg,0.769382131567,0.230617868433,0.17418583198
neg,0.512395283163,0.487604716837,0.209681353404
pos,0.392695221812,0.607304778188,0.365568337033
neutral,0.558508654407,0.441491345593,0.53654575998
pos,0.457815297364,0.542184702636,0.189518286479
pos,0.434358985569,0.565641014431,0.118261545508
neg,0.630391619118,0.369608380882,0.104440322859
neg,0.656477523871,0.343522476129,0.160075634666
neutral,0.715813357873,0.284186642127,0.591338052521
neg,0.582610668589,0.417389331411,0.0867637473457
pos,0.208922157655,0.791077842345,0.174848427745
neg,0.83824320709,0.16175679291,0.285071598903
pos,0.395541901229,0.604458098771,0.160506080911
pos,0.197469006877,0.802530993123,0.148170463496
neg,0.796417314718,0.203582685282,0.140435596554
neg,0.898298589432,0.101701410568,0.114652471789
pos,0.149012991707,0.850987008293,0.081832048315
neg,0.839478315301,0.160521684699,0.149617749099
pos,0.197721962985,0.802278037015,0.0584496017325
neg,0.866882927804,0.133117072196,0.121968095283
neutral,0.14440809933,0.85559190067,0.729510283798
pos,0.474810411304,0.525189588696,0.292932526398
pos,0.389414764046,0.610585235954,0.162092436725
pos,0.10733110241,0.89266889759,0.154558195595
pos,0.431274094154,0.568725905846,0.108813787154
pos,0.331900648121,0.668099351879,0.0859049699822
neg,0.532806621526,0.467193378474,0.270047346045
neutral,0.193035881781,0.806964118219,0.822363533669
neg,0.608904344426,0.391095655574,0.126107931639
neg,0.549137070541,0.450862929459,0.285278335341
pos,0.194052377731,0.805947622269,0.169504851994
pos,0.230261701155,0.769738298845,0.128939924789
neg,0.590808039191,0.409191960809,0.100366800725
neg,0.613552222906,0.386447777094,0.178848423404
neg,0.621409205315,0.378590794685,0.110513742825
neutral,0.25436086198,0.74563913802,0.73211320626
pos,0.128332765449,0.871667234551,0.348835456845
neutral,0.301857258673,0.698142741327,0.789924351433
neg,0.733863455685,0.266136544315,0.225311900445
pos,0.186207496018,0.813792503982,0.0406804569145
neutral,0.72060615276,0.27939384724,0.833788983503
neutral,0.886529482289,0.113470517711,0.622145493993
neutral,0.629175637531,0.370824362469,0.766586919094
neg,0.838943765958,0.161056234042,0.0927620127473
neg,0.781664392976,0.218335607024,0.0271694795632
pos,0.245623200963,0.754376799037,0.116691088559
pos,0.436506691026,0.563493308974,0.19516551897
pos,0.40130197888,0.59869802112,0.0861599836842
neg,0.797395809777,0.202604190223,0.0889969151203
pos,0.295070172204,0.704929827796,0.252163803092
neutral,0.279357521142,0.720642478858,0.534094313338
neutral,0.457204093657,0.542795906343,0.709225949514
neg,0.532005449073,0.467994550927,0.236316252947
neg,0.657775859698,0.342224140302,0.100006461823
neg,0.515511136173,0.484488863827,0.0507156125089
pos,0.244775009142,0.755224990858,0.100961986049
neg,0.68522003532,0.31477996468,0.22229414618
neutral,0.602859829665,0.397140170335,0.532665601181
pos,0.362287117701,0.637712882299,0.280738161396
pos,0.446018388995,0.553981611005,0.0950722661032
pos,0.432991489147,0.567008510853,0.151612935384
pos,0.391210605379,0.608789394621,0.105747970282
neg,0.649075227893,0.350924772107,0.248699109242
pos,0.175548394077,0.824451605923,0.118188421183
neg,0.544632990405,0.455367009595,0.350793546152
pos,0.451792395206,0.548207604794,0.167513840179
neg,0.595198561743,0.404801438257,0.117141485294
neutral,0.284932904453,0.715067095547,0.717283519162
neg,0.596855876781,0.403144123219,0.10537778826
pos,0.30907283833,0.69092716167,0.129698696213
pos,0.310091265737,0.689908734263,0.163007983441
pos,0.366365711572,0.633634288428,0.215059786928
pos,0.497442443517,0.502557556483,0.283395068005
pos,0.355939461069,0.644060538931,0.452220546921
neg,0.591977174988,0.408022825012,0.123432965243
pos,0.408633913779,0.591366086221,0.176697108786
pos,0.178157750058,0.821842249942,0.452170190405
neutral,0.142126737102,0.857873262898,0.741373519085
neg,0.578751951413,0.421248048587,0.174726955022
neg,0.723374352341,0.276625647659,0.118411272378
pos,0.364007058469,0.635992941531,0.111079647851
neg,0.641814324806,0.358185675194,0.13229506601
pos,0.264132006578,0.735867993422,0.136106250247
pos,0.448774672272,0.551225327728,0.0710083898816
pos,0.494903374059,0.505096625941,0.164239394134
neg,0.507892256797,0.492107743203,0.120859396224
neg,0.503604151395,0.496395848605,0.0919303966052
neg,0.543495774769,0.456504225231,0.107104379608
neg,0.863496025841,0.136503974159,0.17523181642
pos,0.21725966147,0.78274033853,0.153102528409
neg,0.838493328305,0.161506671695,0.0258796634799
neg,0.52997661726,0.47002338274,0.277891433686
pos,0.247962053057,0.752037946943,0.16145666679
pos,0.152545426783,0.847454573217,0.129873926713
pos,0.262976111857,0.737023888143,0.125587370987
pos,0.15823577426,0.84176422574,0.106305045044
pos,0.490157449213,0.509842550787,0.0982589620345
neutral,0.154467180392,0.845532819608,0.743935029908
neg,0.708333056866,0.291666943134,0.0969350753919
pos,0.439702628162,0.560297371838,0.206751436786
neg,0.517858487005,0.482141512995,0.0620303995251
neg,0.773143724092,0.226856275908,0.120833481525
pos,0.37212722375,0.62787277625,0.367049122789
pos,0.360087689397,0.639912310603,0.246428493054
pos,0.321081545589,0.678918454411,0.149637114554
neg,0.523714258225,0.476285741775,0.116310927513
neutral,0.597783853772,0.402216146228,0.80644882484
pos,0.160158836478,0.839841163522,0.0241800143649
neutral,0.654107415117,0.345892584883,0.542063051939
pos,0.338745560105,0.661254439895,0.135643988092
neutral,0.77301967097,0.22698032903,0.575292335338
pos,0.439844029925,0.560155970075,0.14331755329
neutral,0.598089107986,0.401910892014,0.576882520653
neg,0.928414006664,0.0715859933357,0.00949489988953
pos,0.424464543909,0.575535456091,0.152369485984
neg,0.670617301028,0.329382698972,0.145248551473
neg,0.812076246702,0.187923753298,0.0815376809949
pos,0.438178741912,0.561821258088,0.107244392171
neg,0.667116350049,0.332883649951,0.155264115945
neg,0.864496767685,0.135503232315,0.128092913274
pos,0.331089359939,0.668910640061,0.0355962813548
pos,0.383591504073,0.616408495927,0.173650654876
neg,0.515492207989,0.484507792011,0.110814967701
pos,0.260432308902,0.739567691098,0.450616265974
pos,0.441295821979,0.558704178021,0.163467824791
neutral,0.798943872896,0.201056127104,0.590082922484
neg,0.702724912306,0.297275087694,0.135312891492
neg,0.525040741063,0.474959258937,0.0533004569666
pos,0.267313904698,0.732686095302,0.133238883076
neutral,0.595390171977,0.404609828023,0.561661195389
neg,0.514047602014,0.485952397986,0.124079649957
neutral,0.555375309357,0.444624690643,0.676883053484
neg,0.505390729712,0.494609270288,0.0976165667003
neg,0.763287090638,0.236712909362,0.207564459015
neg,0.845803765015,0.154196234985,0.16257588793
neutral,0.852332523415,0.147667476585,0.846347383362
pos,0.357020716496,0.642979283504,0.0805465410834
pos,0.326601475102,0.673398524898,0.139464966635
neutral,0.301293003673,0.698706996327,0.609684764906
pos,0.411452848624,0.588547151376,0.152339600218
neg,0.810646388335,0.189353611665,0.0345847085906
pos,0.134022191877,0.865977808123,0.121216901689
pos,0.334454493871,0.665545506129,0.0525805911307
pos,0.258528628667,0.741471371333,0.114130882313
neutral,0.156851350694,0.843148649306,0.772690242757
pos,0.310580418632,0.689419581368,0.136208796139
neutral,0.0794347363473,0.920565263653,0.653092577282
pos,0.492653304169,0.507346695831,0.169447006295
neg,0.573880384155,0.426119615845,0.136329855789
pos,0.144576441255,0.855423558745,0.192293950021
pos,0.23126493159,0.76873506841,0.0297723983824
pos,0.163276089072,0.836723910928,0.0190979625568
neg,0.751893625246,0.248106374754,0.147772368921
neg,0.710297406838,0.289702593162,0.118938709323
neg,0.723724594718,0.276275405282,0.379647597528
pos,0.458698403236,0.541301596764,0.236176610923
pos,0.151655279353,0.848344720647,0.103196042246
neg,0.700050997121,0.299949002879,0.137013399325
neg,0.825811370249,0.174188629751,0.198183940168
pos,0.229547571326,0.770452428674,0.107531915316
neg,0.588455738967,0.411544261033,0.116013798602
neg,0.587857768441,0.412142231559,0.137132360056
pos,0.183244609953,0.816755390047,0.130231842437
pos,0.18107507642,0.81892492358,0.233484075657
pos,0.413193647772,0.586806352228,0.0836649832508
pos,0.123358959323,0.876641040677,0.223403466852
neg,0.726079633594,0.273920366406,0.334509446849
neutral,0.56625831817,0.43374168183,0.696005659754
pos,0.433514286476,0.566485713524,0.112053514228
pos,0.3767164184,0.6232835816,0.146520268723
pos,0.337871334472,0.662128665528,0.124586000485
neg,0.69233610486,0.30766389514,0.0934737455115
neg,0.502252195762,0.497747804238,0.10147515661
neg,0.622968625436,0.377031374564,0.1652495987
neg,0.680461683446,0.319538316554,0.385048115114
pos,0.368375439989,0.631624560011,0.0967747455242
pos,0.369882802325,0.630117197675,0.158831075699
pos,0.496058072492,0.503941927508,0.149399681851
neg,0.590828933229,0.409171066771,0.427686751677
neg,0.871486932904,0.128513067096,0.0868086141789
neg,0.593931340049,0.406068659951,0.391533722797
neutral,0.128480133125,0.871519866875,0.664708508005
pos,0.334268663403,0.665731336597,0.359099623501
neg,0.551150886707,0.448849113293,0.140359305653
pos,0.456020242064,0.543979757936,0.0970377776983
neutral,0.793078946666,0.206921053334,0.766814300196
pos,0.344902960541,0.655097039459,0.163776664221
pos,0.468818689023,0.531181310977,0.0847635700138
neutral,0.194341490086,0.805658509914,0.730239494035
neg,0.514254039871,0.485745960129,0.231453003568
neg,0.674797196924,0.325202803076,0.10425175861
neg,0.630505620952,0.369494379048,0.397789503967
pos,0.281513868246,0.718486131754,0.106720311436
pos,0.349811712674,0.650188287326,0.0667102873963
neg,0.590653990039,0.409346009961,0.108487566712
pos,0.0965185283935,0.903481471606,0.102295966679
neg,0.798178537815,0.201821462185,0.00880337738711
neg,0.662215159427,0.337784840573,0.18043096136
neg,0.569224461977,0.430775538023,0.122591175026
pos,0.289749167346,0.710250832654,0.141658817574
neg,0.603911950094,0.396088049906,0.171972486201
pos,0.491581405027,0.508418594973,0.115354841195
pos,0.215765833652,0.784234166348,0.0176343439505
neg,0.765192557535,0.234807442465,0.207858112669
neg,0.864384514527,0.135615485473,0.144337380123
pos,0.48410263133,0.51589736867,0.107201784708
neg,0.500619364506,0.499380635494,0.148246811341
neutral,0.331165168853,0.668834831147,0.669859985122
pos,0.19578073244,0.80421926756,0.233522825966
pos,0.2241613788,0.7758386212,0.419624082713
pos,0.249128719374,0.750871280626,0.0719599013421
pos,0.210729142835,0.789270857165,0.141669614657
pos,0.379262706339,0.620737293661,0.373146623937
neg,0.754017909367,0.245982090633,0.144180353
pos,0.437924508133,0.562075491867,0.0924450328218
neg,0.645851280515,0.354148719485,0.25665298634
pos,0.229245535801,0.770754464199,0.064826942668
neg,0.574118798738,0.425881201262,0.219707012738
neutral,0.339680040592,0.660319959408,0.581475578112
pos,0.483271954511,0.516728045489,0.0556099374374
pos,0.253261743575,0.746738256425,0.456641493696
neg,0.590224064112,0.409775935888,0.14941550097
neg,0.716605811404,0.283394188596,0.0989730761446
pos,0.250717725181,0.749282274819,0.226587904138
neutral,0.643660116365,0.356339883635,0.778884712427
pos,0.475539208007,0.524460791993,0.0983221687546
neg,0.859433068253,0.140566931747,0.13308048639
pos,0.143127223924,0.856872776076,0.362366510278
neutral,0.339091045864,0.660908954136,0.852126013759
neg,0.540455887164,0.459544112836,0.0790686891832
pos,0.137589106404,0.862410893596,0.0692342918666
pos,0.353475525916,0.646524474084,0.234208356024
neg,0.559003256053,0.440996743947,0.235562043939
pos,0.249463294807,0.750536705193,0.148797759735
pos,0.30684757889,0.69315242111,0.106101957067
neg,0.707252579565,0.292747420435,0.0973457198475
neg,0.635477863251,0.364522136749,0.119652556759
neg,0.573928348258,0.426071651742,0.167019401669
neg,0.834214370788,0.165785629212,0.214762445719
neg,0.702131096406,0.297868903594,0.205284644588
neutral,0.446296233419,0.553703766581,0.740086021633
neg,0.740715899901,0.259284100099,0.153714795763
pos,0.268594905117,0.731405094883,0.131571307117
neutral,0.600028613132,0.399971386868,0.546214553391
neg,0.529391193071,0.470608806929,0.0852361722545
neutral,0.813945253276,0.186054746724,0.786546533421
pos,0.36838855602,0.63161144398,0.119865672249
pos,0.450108208938,0.549891791062,0.0885905129181
pos,0.441485664353,0.558514335647,0.141181646913
pos,0.284619161857,0.715380838143,0.10241703425
neg,0.550927764375,0.449072235625,0.362340067612
neutral,0.480208526305,0.519791473695,0.517774572209
neg,0.55159703083,0.44840296917,0.452623142139
pos,0.412585127731,0.587414872269,0.11426045845
pos,0.492838712159,0.507161287841,0.134653949434
neutral,0.149026367476,0.850973632524,0.579154868653
neg,0.864573348277,0.135426651723,0.132957949473
pos,0.170874115095,0.829125884905,0.0989932594316
neg,0.81124257046,0.18875742954,0.126141792037
pos,0.301726235135,0.698273764865,0.142174441752
pos,0.339531213556,0.660468786444,0.1244484154
neutral,0.785751856378,0.214248143622,0.804836965402
pos,0.326366572168,0.673633427832,0.144013825063
pos,0.116185348147,0.883814651853,0.124652369278
neg,0.674776179214,0.325223820786,0.189105117085
pos,0.485687559708,0.514312440292,0.119673226898
pos,0.205476037934,0.794523962066,0.00818319237071
neg,0.587952673383,0.412047326617,0.15072016461
pos,0.420831840888,0.579168159112,0.303101111042
pos,0.2936749622,0.7063250378,0.139586743477
pos,0.144636073416,0.855363926584,0.0517477877248
neg,0.575934577325,0.424065422675,0.123709245242
pos,0.2047137395,0.7952862605,0.440166827137
pos,0.430365266635,0.569634733365,0.110424251446
pos,0.372872401466,0.627127598534,0.0939213266769
neg,0.548240055815,0.451759944185,0.132842038826
neg,0.546315916511,0.453684083489,0.137325527754
pos,0.283473656392,0.716526343608,0.38283615951
pos,0.453949558187,0.546050441813,0.185218027909
pos,0.333058155945,0.666941844055,0.0673004781751
neg,0.548441657244,0.451558342756,0.343905717837
neutral,0.380207528509,0.619792471491,0.746460208334
pos,0.431458206672,0.568541793328,0.105897215485
neg,0.550131906283,0.449868093717,0.120967305865
neg,0.623949427177,0.376050572823,0.132764016856
neutral,0.144020753729,0.855979246271,0.739534915654
pos,0.285203022144,0.714796977856,0.119949456081
neg,0.582672127898,0.417327872102,0.161008686435
pos,0.272724478472,0.727275521528,0.0590670793177
neutral,0.0936130090807,0.906386990919,0.516519173351
pos,0.374326702643,0.625673297357,0.313193793135
pos,0.460251462648,0.539748537352,0.140170473827
neg,0.660831360576,0.339168639424,0.198903089601
pos,0.343327083172,0.656672916828,0.0985746962515
pos,0.385277218291,0.614722781709,0.123657301833
neg,0.53657133823,0.46342866177,0.120856206612
neutral,0.10957317816,0.89042682184,0.618292545023
pos,0.175142313536,0.824857686464,0.493258311865
pos,0.497007760331,0.502992239669,0.194171127661
neg,0.799083881404,0.200916118596,0.092927301256
pos,0.43585159359,0.56414840641,0.336122201628
neg,0.570825005087,0.429174994913,0.161721999761
pos,0.324365231446,0.675634768554,0.0923684222267
neutral,0.301044760733,0.698955239267,0.775594155195
neg,0.777967842034,0.222032157966,0.138910386248
pos,0.455886860734,0.544113139266,0.223413769832
neg,0.545437087823,0.454562912177,0.144812064229
pos,0.432086258673,0.567913741327,0.0936207591139
neutral,0.506489224672,0.493510775328,0.714874315453
neg,0.562996226433,0.437003773567,0.0770138363438
pos,0.405391899139,0.594608100861,0.0937196820763
neg,0.521551081097,0.478448918903,0.172432373415
neg,0.577336017708,0.422663982292,0.192141271339
neg,0.599404764838,0.400595235162,0.0879036697572
pos,0.438657160194,0.561342839806,0.168941618884
neg,0.703412379591,0.296587620409,0.230865544319
pos,0.333287124612,0.666712875388,0.107101270372
neutral,0.467854591951,0.532145408049,0.825954014545
neg,0.732371377935,0.267628622065,0.183948834509
pos,0.301812696789,0.698187303211,0.0818599305775
pos,0.45064483182,0.54935516818,0.152259740601
pos,0.444523348892,0.555476651108,0.155247120153
pos,0.157942930527,0.842057069473,0.0710569122991
pos,0.412585605073,0.587414394927,0.0775480579913
pos,0.447534947082,0.552465052918,0.180775044732
pos,0.0983749688958,0.901625031104,0.100566603206
neg,0.639035961055,0.360964038945,0.188478339633
neg,0.60639089073,0.39360910927,0.103272308313
pos,0.238871083266,0.761128916734,0.150523767357
