business_id,categories,city,full_address,latitude,longitude,name,neighborhoods,open,review_count,stars,state,type
TuZ62cXhXjOWHQBdsED7PA,"Hot Dogs,Restaurants",Tempe,"804 S McClintock Ave
Tempe, AZ 85281",33.4210828,-111.9095352,Wienerschnitzel,,True,7,3.0,AZ,business
l9HDwSqmNtBfNtw7yexBaw,"Veterinarians,Pets",Avondale,"1561 N Dysart Rd
Avondale, AZ 85392",33.4628011,-112.3408443,Banfield Pet Hospital,,True,4,2.0,AZ,business
DYGy_lGzewe7UIPaJjT0hQ,"Health & Medical,Dentists,General Dentistry",Tempe,"1050 E Southern Ave
Ste B1
Tempe, AZ 85282",33.393401,-111.923261,Okun Dentistry,,True,8,5.0,AZ,business
SvOkHoPPPM7MVT4yAKuHqg,"Local Services,Shoe Repair",Phoenix,"114 W Adams St
Phoenix, AZ 85003",33.449553,-112.075503,Andy's Shoe Shine,,True,4,4.5,AZ,business
TxDKDFQ3ovgzTaNcqKf2Uw,"Chinese,Restaurants",Phoenix,"6260 S 35th Ave
Phoenix, AZ 85041",33.3906697,-112.1336153,Li's Bowl,,True,36,4.0,AZ,business
ueGJonqBs6Hfer60y4IAGg,"Auto Repair,Automotive",Cave Creek,"29233 N Cave Creek Rd
Cave Creek, AZ 85331",33.751271,-111.992535,Wilhelm Automotive,,True,7,4.5,AZ,business
StwBhPYVo-q-x1FccSmzwQ,"Food,Grocery,Shopping,Drugstores",Glendale,"6625 W Happy Valley Road
Glendale, AZ 85310",33.711118,-112.201535,Fry's & Fry's Marketplace,,True,7,4.0,AZ,business
bzDs0u8I-z231QVdIQWkrA,"Mexican,Restaurants",Phoenix,"9230 N 7th St
Phoenix, AZ 85020",33.5708131,-112.0657374,Los Reyes de la Torta,,True,268,4.0,AZ,business
mPxByzuOwA286OcG-IyYoQ,"Department Stores,Fashion,Shopping",Phoenix,"5715 N 19th Ave
Phoenix, AZ 85015",33.5208604,-112.0995189,Target,,True,33,4.5,AZ,business
IZUen3dTmJ67DmAimLcKqQ,"Tires,Automotive",Phoenix,"42425 N Vision Way
Phoenix, AZ 85086",33.8701471,-112.1521138,Discount Tire,,True,5,3.5,AZ,business
897iwFP_UrzB_om1uQhjxA,"Home Services,Real Estate,Apartments",Phoenix,"4341 North 24th St
Phoenix, AZ 85016",33.5007817,-112.0302118,Solaris At the Biltmore,,True,3,2.5,AZ,business
Mzvb9KyqVhrDA7wGhkTAKg,"Chinese,Restaurants",Chandler,"3855 W. Ray Rd
#6
Chandler, AZ 85226",33.3199781,-111.9089791,Wang's Delight,,True,14,3.5,AZ,business
Cyd1Pzo6mJ2xfMExtsi9xw,"Doctors,Health & Medical,Family Practice,Urgent Care",Tempe,"6323 S Rural Rd
Tempe, AZ 85283",33.363949,-111.928346,Urgent Care Extra,,True,16,4.0,AZ,business
VclsNBDasc7x0r0tPHWKrA,"Local Services,Computers,Shopping,IT Services & Computer Repair",Scottsdale,"8924 E Pinnacle Peak Rd
Ste 3
Scottsdale, AZ 85255",33.697091,-111.803116,Data Doctors Computer Services,,True,3,3.5,AZ,business
ja9olZB5ujIRK-sVtZ1qgw,"Hair Salons,Beauty & Spas",Phoenix,"4312 E Cactus
Phoenix, AZ 85032",33.5997152,-111.9873839,Great Clips,,True,3,3.0,AZ,business
xdsa_jxitBs2akh_6BYP2A,"Burgers,Fast Food,Restaurants",Phoenix,"4430 E Thomas Rd
Phoenix, AZ 85018",33.480692,-111.985722,McDonald's,,True,7,3.0,AZ,business
RAOmImqtTDerwLLKSb3vUQ,"Car Wash,Automotive,Auto Detailing",Chandler,"5880 W Chandler Blvd
Chandler, AZ 85226",33.3055045,-111.9443912,Quick N Clean Car Wash,,True,7,2.5,AZ,business
rcyO0WSXanfEnWBBh4CCNA,"Active Life,Hotels & Travel,Tours,Hot Air Balloons",Phoenix,"1725 W Williams Dr
Ste 39
Phoenix, AZ 85027",33.6909219,-112.0965246,"Rainbow Ryders, Inc Hot Air Balloon Company",,True,4,4.5,AZ,business
DiL46Xy45XVDSZF3-krjpA,"Car Wash,Automotive,Auto Detailing",Fountain Hills,"17115 E Shea Blvd
Fountain Hills, AZ 85268",33.5711455,-111.7120627,Francis & Sons Car Wash,,True,4,1.5,AZ,business
XpkaEp0UhtNMpKtEGfsV7Q,Restaurants,Glendale,"20227 N 67th Avenue
Glendale, AZ 85308",33.6694646,-112.2029176,McDonald's Restaurants,,True,6,2.5,AZ,business
Dp2pDFqoQV5VTBAdam4sCQ,"Auto Repair,Automotive",Chandler,"6625 W Chandler Blvd
Chandler, AZ 85226",33.305093,-111.956866,Greulich's Automotive,,True,4,4.0,AZ,business
Uj892z9R-BpyqoXKou8MUw,"Car Wash,Automotive",Phoenix,"720 E Greenway Pkwy
Phoenix, AZ 85022",33.638127,-112.064351,Foothills Full Service Car Wash,,True,4,3.0,AZ,business
3DCjixw25ebL2_sAvNUBUg,"Chinese,Restaurants",Mesa,"6005 E Southern Ave
Mesa, AZ 85206",33.393419,-111.701411,Great China Super Buffet,,True,10,2.5,AZ,business
YyYQgZR-6bG0gSZlsM20uA,"American (New),Restaurants",Fountain Hills,"13014 N Saguaro Blvd
Fountain Hills, AZ 85268",33.604856,-111.715082,Waters Edge Restaurant,,False,6,4.0,AZ,business
AFx48YCp7n7dn-AXp71zAw,"Bars,Tapas Bars,Wine Bars,Nightlife,American (New),Restaurants",Scottsdale,"7000 E Shea Blvd
Ste 1010
Scottsdale, AZ 85254",33.5825532,-111.9301931,Tapino Kitchen & Wine Bar,,False,34,4.0,AZ,business
BINYfrtGp3A4w0d5E7kbYw,"Sushi Bars,Asian Fusion,Restaurants",Chandler,"2430 S Gilbert Rd
Chandler, AZ 85286",33.2711537,-111.7898246,Otaku,,True,60,3.5,AZ,business
s0kRiHawc3BlFAU8I-GU9w,"Fast Food,Sandwiches,Restaurants",Phoenix,"2815 W Peoria Ave
Phoenix, AZ 85029",33.5818256,-112.1241636,Subway,,True,4,3.5,AZ,business
Enx-h0TYMkX7qA3enTAjyg,"Burgers,Fast Food,Restaurants",Tempe,"2019 S McClintock Dr
Tempe, AZ 85282",33.406632,-111.908696,Burger King,,True,4,2.0,AZ,business
1HNEj6kcEw369RX9Vlcixw,"Mexican,Restaurants",Mesa,"1755 W Main St
Mesa, AZ 85201",33.4146816,-111.8697769,Filiberto's Mexican Food,,True,7,3.5,AZ,business
wRvPvoDvDlrsj764ToPgAw,"Food,Automotive,Convenience Stores,Gas & Service Stations",Gila Bend,"820 W Pima St
Gila Bend, AZ 85337",32.9437368,-112.7335799,Love's Travel Stop,,True,5,4.0,AZ,business
bCdHOMlj81oj8uPGBCZxWg,"Food,Grocery,Convenience Stores",Tempe,"808 E Baseline Road
Tempe, AZ 85283",33.3783882,-111.9293667,Chevron Food Mart,,True,4,2.5,AZ,business
C3O6_W21J6aVXwzvDyDBeQ,"Automotive,Auto Parts & Supplies",Scottsdale,"7501 E McDowell Rd
Scottsdale, AZ 85257",33.465251,-111.9201208,AutoZone,,True,3,3.5,AZ,business
GikgHUUW1L7Nut6Xp0PaTw,"Bars,Nightlife,Restaurants",Phoenix,"7777 S Pointe Pkwy
Phoenix, AZ 85073",33.375942,-111.969786,Latitude 30,,False,4,4.5,AZ,business
vIv6YSNJGc72rqw1-4ISpw,"Divorce & Family Law,Bankruptcy Law,Lawyers,Estate Planning Law,Professional Services",Gilbert,"207 N Gilbert Rd
Ste 007
Gilbert, AZ 85234",33.3536799,-111.7896205,Cholewka Law,,True,3,5.0,AZ,business
BmHdO6R4AcacBPUhzGdTmw,"Fast Food,Tex-Mex,Restaurants",Tempe,"1835 E Southern Ave
Tempe, AZ 85282",33.392586,-111.907155,Taco Bell,,False,4,3.0,AZ,business
J7ZNnzbCoyMqd-y608wl6A,"Indian,Restaurants",Phoenix,"4825 E Warner Rd
Phoenix, AZ 85044",33.3307646,-111.9813995,Curry Leaf Indian Grill,,False,6,3.0,AZ,business
ld8EieGsC1ZUSHzKuVOqTA,"Pets,Pet Stores",Mesa,"240 E Broadway Rd
Mesa, AZ 85210",33.4079613,-111.8248505,Mesa Feed Barn,,True,3,4.0,AZ,business
7Vr6ViqyKasccpajqlVTgg,"Children's Clothing,Fashion,Shopping",Queen Creek,"21506 S Ellsworth Loop Rd
Queen Creek, AZ 85242",33.2486638,-111.6342993,Justice,,True,3,3.0,AZ,business
UCjtaUCtJPbTUouHtQURvQ,"Tex-Mex,Restaurants",Scottsdale,"15425 N Scottsdale Rd
Scottsdale, AZ 85254",33.626109,-111.924591,Chipotle Mexican Grill,,True,31,3.5,AZ,business
FZvC67QiUgCiXdaMctLM8A,"Shopping,Drugstores,Beauty & Spas,Food,Convenience Stores,Cosmetics & Beauty Supply",Scottsdale,"3420 N Scottsdale Rd
Scottsdale, AZ 85251",33.488826,-111.926867,Walgreens,,True,15,4.0,AZ,business
NpURsug9ag5jCxqyBOZLvg,"Auto Repair,Automotive,Body Shops,Auto Glass Services",Scottsdale,"8150 East Raintree Drive
Suite B
Scottsdale, AZ 85260",33.6193325,-111.9050871,Gerber Collision & Glass,,True,4,5.0,AZ,business
x6BemTnk7_eCuvbv5MflWQ,"Breakfast & Brunch,Restaurants",Chandler,"1725 E Ryan Rd
Chandler, AZ 85249",33.271662,-111.809029,Hangar Cafe,,True,51,4.0,AZ,business
8gJ-0SrGeUcRXgqZtrYLDg,"Department Stores,Fashion,Shopping",Chandler,"3177 Chandler Village Dr
Chandler, AZ 85226",33.308771,-111.921403,Sears,,True,7,3.5,AZ,business
HXIwTk1zKEU9mvjkrMPLoQ,"Burgers,Fast Food,Restaurants",Glendale,"5775 W Northern Ave
Glendale, AZ 85301",33.5528595,-112.1828958,Carl's Jr.,,True,4,2.0,AZ,business
no2-UHDUllwT-bWFwrkDyQ,"Local Services,Professional Services,Printing Services,Advertising",Phoenix,"4902 E McDowell Rd
Ste 102
Phoenix, AZ 85008",33.4657178,-111.9763038,Sign-A-Rama,,True,5,5.0,AZ,business
l0_Kx5r4Y3ycg4Fexu_GZQ,"Local Services,Dry Cleaning & Laundry",Scottsdale,"15678 N Frank Lloyd Wright Blvd
Scottsdale, AZ 85260",33.6295479,-111.8872842,Ultra Cleaners,,True,4,2.5,AZ,business
5zrVZnla81bH9eh76d5GVw,"Specialty Schools,Shopping,Cooking Schools,Home & Garden,Kitchen & Bath,Education",Gilbert,"1130 N Gilbert Road
Gilbert, AZ 85234",33.3700084,-111.7900539,Bosch Kitchen Center-Shar's,,True,3,3.5,AZ,business
7rNxQjRe7vd755tG6JeU2w,Restaurants,Glendale,"6901 N Litchfield Road
Glendale, AZ 85307",33.5359731,-112.3580337,Taco Bell,,True,4,3.5,AZ,business
awMNRQ7CrvvW2VkHUGUbjg,"Automotive,Gas & Service Stations",Tonopah,"1010 N 339th Ave
Tonopah, AZ 85354",33.459657,-112.784167,Travel Centers of America,,True,4,3.5,AZ,business
B0gzu6SbngM6bRH69jV0Iw,"Auto Repair,Automotive",Scottsdale,"7531 E Camelback Rd
Scottsdale, AZ 85251",33.5020347,-111.9190324,Firestone Complete Auto Care Center,,True,7,4.0,AZ,business
CSOubdSUxlgPT6GmpzbD5g,"Buffets,Restaurants",Peoria,"10146 W Lake Pleasant Pkwy
Peoria, AZ 85382",33.676177,-112.2761182,Panda Buffet,,False,3,2.5,AZ,business
IW6qDLuZuUc-xmw8PyJsOQ,"Seafood,Mexican,Restaurants",Phoenix,"1957 W Dunlap Ave
Phoenix, AZ 85021",33.5674315,-112.1025316,Mariscos Ensenada Num 6,,False,3,2.5,AZ,business
Ia_yw3pa-qjJ6in5dVYHGw,"Pizza,Restaurants",Chandler,"5965 W Ray Road
Chandler, AZ 85226",33.3197658,-111.944694,Streets of New York,,True,7,3.0,AZ,business
s_rPbgLOpWDgulVn9wd7GQ,"Mexican,Restaurants",Phoenix,"4623 E Elliot Rd
Phoenix, AZ 85044",33.348576,-111.983734,Chuy's Mesquite Broiler,,False,5,2.5,AZ,business
7NN40EKNb_KaqemxxSH8Wg,"Burgers,Restaurants",Tempe,"5000 S Arizona Mills Cir
Ste 235
Tempe, AZ 85282",33.3852846,-111.964558,Johnny Rockets,,True,16,3.0,AZ,business
G6WmV79sxE30w33BroiEhw,"Active Life,Gyms,Trainers,Fitness & Instruction",Scottsdale,"11611 E Sahuaro Dr
Scottsdale, AZ 85259",33.5840249,-111.829455,Mountainside Fitness,,True,12,2.5,AZ,business
c_PhRjEIA2jRAvWDWsn4Vg,"Doctors,Health & Medical",Phoenix,"4131 N 24th St Ste B102
Phoenix, AZ 85016",33.495981,-112.029012,Arcadia Family Clinic,,True,3,2.5,AZ,business
L986F4_zzBDNf_xCpz2mwQ,"Hair Salons,Beauty & Spas",Phoenix,"4630 N 7th Ave
Phoenix, AZ 85013",33.5050753,-112.0826889,Salon 7,,True,4,4.5,AZ,business
vR2XXhissXsPq0LhcdINuQ,"Mexican,Restaurants",Gilbert,"5202 E Baseline Rd
Gilbert, AZ 85234",33.3798706,-111.7200619,Burrito Express,,True,4,3.0,AZ,business
gnBgJD6LYsYhSneYVFDmhw,"Car Wash,Automotive",Scottsdale,"8850 E Indian Bend Rd
Scottsdale, AZ 85250",33.5397391,-111.8897457,Arizona Auto Wash,,True,16,1.5,AZ,business
T11YSYqwlRDC48V8-W1GRw,"Food,Desserts,American (New),Pizza,Restaurants",Phoenix,"4725 E Mayo Blvd
Phoenix, AZ 85050",33.6674538,-111.9786709,The Café at MIM,,True,8,4.0,AZ,business
Yetz4GH7-hlQTOuLJhUTPw,"Mexican,Restaurants",Tolleson,"9323 W Van Buren Street
Tolleson, AZ 85353",33.4501203,-112.2610502,Irma's Mexican Food,,True,5,2.5,AZ,business
UWc8_M-ecCNLfrkIzwwRQA,"Grocery,Shopping,Florists,Food,Beer, Wine & Spirits,Caterers,Event Planning & Services,Flowers & Gifts",Glendale,"20250 N 67th Ave
Apt 1118
Glendale, AZ 85308",33.6713057,-112.2045583,Aj's Fine Foods,,True,25,4.0,AZ,business
Ud6MAIcHxyao99gnGWqtnA,"Burgers,Fast Food,Restaurants",Tempe,"1325 W Broadway Rd
Tempe, AZ 85282",33.4070202,-111.9587963,McDonald's,,True,9,2.5,AZ,business
ps4-uXHymYSa6tjxLVZ-wg,"Automotive,Body Shops",Phoenix,"336 N 16th St
Phoenix, AZ 85006",33.4525847,-112.0478328,Ultra Collision,,True,4,5.0,AZ,business
z7W0sUbrVi2k6R2BR5jtzw,"Automotive,Gas & Service Stations",Scottsdale,"8823 E Chaparral Rd
Scottsdale, AZ 85250",33.5088527,-111.8909482,Stayshons Chevron,,True,8,3.5,AZ,business
qdbtpxgfYp0aBZdg4jEFIQ,"Hair Salons,Nail Salons,Hair Stylists,Beauty & Spas",Phoenix,"20833 N Cave Creek Rd
Ste 101
Phoenix, AZ 85024",33.6774242,-112.030592,101 Hair & Nails Salon,,True,5,5.0,AZ,business
wcOps1Ya0t4wWuakOSItYQ,"Department Stores,Fashion,Shopping",Goodyear,"1515 N Litchfield Road
Goodyear, AZ 85338",33.4625445,-112.3583571,Target Stores,,True,6,2.0,AZ,business
RH1kNUBMM5kbugzibak5UA,"Active Life,Bowling",Fountain Hills,"16737 E Parkview Ave
Fountain Hills, AZ 85268",33.606249,-111.720061,Fountain Bowl,,False,4,5.0,AZ,business
Q-lzzaCl5-yD2KgZcXevjA,"Breakfast & Brunch,Restaurants",Anthem,"3655 W Anthem Way
Ste B-135
Anthem, AZ 85086",33.8649126,-112.1388544,Sweethearts Gourmet Donuts,,True,19,4.5,AZ,business
2Kp4M_Xj554O-KWaNbtpUQ,"Health & Medical,Dentists,General Dentistry,Cosmetic Dentists",Phoenix,"1747 E Morten Ave
Suite 301
Phoenix, AZ 85020",33.545281,-112.043821,Squaw Peak Dental,,True,4,4.0,AZ,business
CFuzIBaREsa0nunnI_FFYg,"Diners,Restaurants",Glendale,"5921 W Northern Ave
Glendale, AZ 85301",33.5529166,-112.1871122,Parsons Family Restaurant,,True,14,3.5,AZ,business
PxqufEwqzIHAbQGRdZ3bUw,"Chinese,Restaurants",Phoenix,"742 E Glendale Ave Ste 100
Phoenix, AZ 85020",33.53876,-112.063942,Pei Wei Asian Diner,,True,6,3.0,AZ,business
_8IwRyq-N0kQqnTB-NTUwQ,"Food,Donuts",Phoenix,"3137 E Cactus Rd
Phoenix, AZ 85032",33.5969142,-112.0138792,Dunkin' Donuts,,True,6,3.5,AZ,business
E-Z2MBnOeZx4mSn6O1hfJg,"Beauty & Spas,Nail Salons",Phoenix,"1615 W Camelback Rd
Ste 105
Phoenix, AZ 85015",33.5093484,-112.0949464,Bien Nails,,True,4,3.0,AZ,business
JWvdQoRe00tbdNwfZYeK6g,,Phoenix,"4140 E McDowell Rd
Phoenix, AZ 85008",33.4658063,-111.9915294,Wanderin,,True,3,2.5,AZ,business
bSfQfaxMgAeWH4dZbRdabw,"Active Life,Pilates,Yoga,Fitness & Instruction",Scottsdale,"10050 N Scottsdale Rd
Ste 115
Scottsdale, AZ 85253",33.577691,-111.927632,At One Yoga,,True,18,3.5,AZ,business
DWvglLKvpKGyQOiVgGEPGQ,"Food,Donuts",Phoenix,"3519 W Glendale Ave
Phoenix, AZ 85051",33.5384181,-112.1350943,Bosa Donuts,,True,15,4.5,AZ,business
E13puj01cJq7X5gNU7kVWQ,"Banks & Credit Unions,Financial Services",Mesa,"1325 W Southern Ave
Mesa, AZ 85202",33.3930302,-111.860265,Compass Bank,,True,3,2.5,AZ,business
VX0XxLSx-JnsWNW2bme7Bg,"Food,Coffee & Tea",Phoenix,"7000 E Mayo Blvd
Phoenix, AZ 85054",33.6556844,-111.9300279,Starbucks,,True,6,4.0,AZ,business
Yx3nLjvrO8wrB1CfTzHYHQ,"Home Services,Real Estate,Apartments",Chandler,"3400 N Alma School Rd
Chandler, AZ 85224",33.354968,-111.860317,Summit Lake Apartments,,True,3,3.5,AZ,business
YcNoZBYL7rKYMiyoLGiG2A,"Fish & Chips,Restaurants",Tempe,"1202 W Broadway Rd
Tempe, AZ 85281",33.408336,-111.956398,Long John Silver's,,True,3,3.5,AZ,business
VDEaaZcoWAZee77SdF2y0Q,"Women's Clothing,Used, Vintage & Consignment,Fashion,Shopping",Gilbert,"3143 E Williams Field Rd
Ste 103
Gilbert, AZ 85295",33.3066535798,-111.721816063,Dolce X Change,,True,3,3.5,AZ,business
Hgl5RjvLS_Yc8cqdw9uaOA,"Golf,Event Planning & Services,Active Life,Hotels & Travel,Hotels,Restaurants",Mesa,"425 S Power Rd
Mesa, AZ 85206",33.407765,-111.682463,Arizona Golf Resort and Conference Center,,True,12,4.0,AZ,business
8qL697NwICTc_ac0-26Ycw,"Shopping Centers,Shopping",Chandler,"3111 W Chandler Blvd
Chandler, AZ 85226",33.3022462,-111.897967,Chandler Fashion Center,,True,68,4.0,AZ,business
ZBPw14OqNSduaWnVpNxGig,"Shopping,Office Equipment",Surprise,"13722 W Bell Rd
Surprise, AZ 85374",33.6387275,-112.3533557,Office Max,,True,4,4.0,AZ,business
lQ-eH2PBkH7uPQELbZuGHA,"Shopping,Nurseries & Gardening,Home & Garden",Phoenix,"2809 N 15th Avenue
Phoenix, AZ 85007",33.4796336,-112.0913821,Southwest Gardener,,True,3,5.0,AZ,business
g2jHP8cPKY253Tw0TKQQ5g,"Mexican,Restaurants",Mesa,"2706 E University Drive
Mesa, AZ 85213",33.4226734,-111.7729677,Christina's Authentic Mexican Food Restaurant,,True,7,4.5,AZ,business
OtRxxR2WSTQ2xpx46NE3_A,"Food,Grocery",Fountain Hills,"16605 E Palisades Blvd
Fountain Hills, AZ 85268",33.6082597,-111.7196207,Bashas',,True,3,2.5,AZ,business
GTzw9QlqX7uSGEKUTsUGJw,"Food,Desserts",Phoenix,"721 N Central
Phoenix, AZ 85004",33.455794,-112.0737589,Smart Cookie,,True,4,5.0,AZ,business
xXsBoIFYRpM78UwyCTGNGw,"Arts & Entertainment,Art Galleries,Shopping",Phoenix,"7000 E Mayo Blvd
Phoenix, AZ 85054",33.6556823,-111.9300145,Work of Artists,,True,3,4.5,AZ,business
YWDqj3nlQ6A13MJbuRvYDw,"Food,Grocery",Scottsdale,"15660 N Frnk Llyd Wrght Blvd
Scottsdale, AZ 85260",33.6295894,-111.8849074,Albertson's Food & Drug,,True,3,4.5,AZ,business
IRxBQfA7FdHhzrPjtBxuuw,"Thai,Restaurants",Phoenix,"3110 N Central Ave
Phoenix, AZ 85012",33.484487,-112.07643,Thai Basil,,True,76,4.0,AZ,business
cL9fjZbDVbyDw7YyJbJ36Q,"Local Services,Dry Cleaning & Laundry",Phoenix,"3192 E Indian School Rd
Phoenix, AZ 85016",33.4953429,-112.0137261,Maroney's Cleaners & Laundry Inc,,True,4,2.0,AZ,business
Bt5XCquMuBAyCe9Gx_sLxw,"Shopping,Home Decor,Arts & Crafts,Home & Garden,Framing,Art Supplies",Phoenix,"4710 E Thunderbird Rd
Phoenix, AZ 85032",33.612226,-111.980382,Hall of Frames,,True,3,3.0,AZ,business
HExayA3clxiQZgikqvwnYw,"Department Stores,Fashion,Shopping",Phoenix,"3909 E Thomas Road
Phoenix, AZ 85018",33.4803444,-111.9979481,Dollar Tree Store,,True,5,3.5,AZ,business
Adjy6wjncsbWpRMo5-FlbQ,"Italian,Pizza,Restaurants",Mesa,"2711 S Alma School Rd
Mesa, AZ 85210",33.3659439,-111.8587464,Barro's Pizza,,True,13,4.0,AZ,business
DPjhTKYFmAPCqNfmWPCtlQ,"Automotive,Auto Parts & Supplies",Scottsdale,"16443 N 91st St
Ste 101
Scottsdale, AZ 85260",33.635724,-111.884144,Car Beyond Store,,True,4,1.0,AZ,business
zQcyWSYnG2ZiOCBhUxfhqw,"Hotels & Travel,Event Planning & Services,Hotels",Phoenix,"8101 N Black Canyon Hwy
Phoenix, AZ 85021",33.5547742,-112.1119501,Best Western MetroCenter Inn,,True,5,2.0,AZ,business
bTd2Z_ITOufvGySokmHfwg,"Bakeries,Food",Chandler,"7455 W Chandler Blvd
Chandler, AZ 85226",33.30512,-111.9689603,Marie Callender's Restaurants & Bakeries,,False,8,3.5,AZ,business
wxQamxLLHo_2d5Kgs70kOw,"Mexican,Restaurants",Peoria,"6730 W Cactus Rd
Peoria, AZ 85381",33.596624,-112.203257,3 Chiles Mexican Food,,True,3,2.5,AZ,business
6H_-cKOUkWdoRMS2KrWkNw,"Sandwiches,Restaurants",Tempe,"528 W Broadway Rd
Tempe, AZ 85282",33.4075321,-111.9471429,Mr Goodcents Subs & Pastas,,True,11,3.0,AZ,business
vwOLtv-8syrddAstFmnwCg,"Active Life,Golf",Phoenix,"8000 S Arizona Grand Pkwy
Phoenix, AZ 85283",33.376412,-111.972034,Arizona Grand Golf Course,,True,8,3.0,AZ,business
YA4xUXIVsfepzyneA2sNwg,"Mexican,Restaurants",Mesa,"4545 E McKellips Rd
Ste 108
Mesa, AZ 85215",33.451719,-111.732762,Pachuca - A Healthy Mexican Grill,,True,3,1.5,AZ,business
MkwEMQyERUbyrPR4k_jS6A,"Automotive,Parking",Phoenix,"4040 E Van Buren St
Phoenix, AZ 85008",33.4522369,-111.994221,FastTrack Airport Parking,,True,4,4.5,AZ,business
CEqsBhtAX4j15gPEgK2wQA,"Automotive,Auto Glass Services",Tempe,"7135 S Harl Ave
Tempe, AZ 85283",33.35428,-111.965949,T & S Auto Glass,,True,6,5.0,AZ,business
g2On1JEPKrLm13Cwcr5MjA,"American (New),Restaurants",Scottsdale,"28170 N Alma School Pkwy
Scottsdale, AZ 85262",33.7420716,-111.8427254,Pony Express Cafe,,True,6,3.5,AZ,business
KW_gF0a7XWUd6n40UGuy_Q,"Health & Medical,Dentists,Cosmetic Dentists",Phoenix,"4602 N 16th St
Ste 302
Phoenix, AZ 85016",33.5038981,-112.0477513,"Michael K Hood, DDS",,True,3,5.0,AZ,business
QPheu9dnwdlaPwXofP8ijw,"Breakfast & Brunch,Spanish,American (New),Restaurants",Phoenix,"1301 NW Grand Ave
Phoenix, AZ 85007",33.457118,-112.0898162,Sapna Café,,False,48,3.5,AZ,business
wum4pbf9mlYt1g8gJzfG2A,"Active Life,Gyms,Trainers,Fitness & Instruction",Scottsdale,"7365 N. Via Paseo Del Sur
Scottsdale, AZ 85258",33.5443733,-111.9041764,LA Fitness,,True,28,2.5,AZ,business
Tk2dSL0TwQeI_zNJmb442A,"Burgers,Hot Dogs,Restaurants",Phoenix,"1602 E Indian School Rd
Phoenix, AZ 85016",33.495035,-112.047259,Luke's of Chicago's,,True,80,3.5,AZ,business
moL0xxSeGhMXzPt2GH_i3Q,"Department Stores,Grocery,Fashion,Shopping,Food,Mobile Phones",Casa Grande,"1741 E. Florence Blvd.
Casa Grande, AZ 85222",32.877785,-111.712242,Walmart,,True,3,4.0,AZ,business
Cvs4FOqtYH1R4Qhiq4PgpQ,"Diners,Restaurants",Peoria,"11001 N 99th Ave
Peoria, AZ 85345",33.582549,-112.272365,Jenny's Diner,,True,3,3.5,AZ,business
qlrZzAktK8wODSHxhLEK7w,"Mexican,Restaurants",Phoenix,"501 E Camelback Rd
Phoenix, AZ 85012",33.509038,-112.0670453,Two Hippies Beach House Outrageous Tacos and Burritos,,True,148,3.5,AZ,business
U6uJaYZZ59CSn92R_pJCUQ,"Active Life,Disc Golf,Parks",Fountain Hills,"12925 N Saguaro Blvd
Fountain Hills, AZ 85268",33.604094,-111.714081,Fountain Park,,True,11,4.5,AZ,business
uVbt9dOe6qJgBBI4_XsXRA,"Wine Bars,Bars,Steakhouses,Nightlife,Restaurants",North Scottsdale,"20753 N Pima Rd
DC Ranch
North Scottsdale, AZ 85255",33.6744167,-111.8894434,Fleming's Prime Steakhouse & Wine Bar,,True,54,4.0,AZ,business
uU70AmVxV_OOgkumhUpu-g,"Steakhouses,Restaurants",Mesa,"6210 E McKellips Rd
Mesa, AZ 85215",33.4519001,-111.6968052,Grand View Steakhouse,,True,4,2.5,AZ,business
a29C6sg39V2HP_tq3m8nEw,"American (Traditional),Restaurants",Chandler,"3002 N Arizona Ave
Chandler, AZ 85225",33.351089,-111.84303,The Dirty Drummer,,True,6,2.0,AZ,business
tY30KG3CxVe3wU1b5gQDtQ,"Bakeries,Food",Scottsdale,"7132 E Mercer Ln
Ste A
Scottsdale, AZ 85254",33.5855504,-111.9267692,Chocolate Star Bakery,,True,21,4.5,AZ,business
4xofmDvGh2aD8Lgd0PH8GQ,"Nightlife,Italian,American (Traditional),Bars,Restaurants",Scottsdale,"15784 N Pima Rd
Scottsdale, AZ 85260",33.6471188,-111.8927801,Earl's,,False,38,3.0,AZ,business
rhzxd7fYzQU620N3XzAiuQ,"Restaurants,Italian",Scottsdale,"7114 E Stetson Dr
Ste 110
Scottsdale, AZ 85251",33.498915,-111.928258,Tutto,,False,6,3.5,AZ,business
xEBqFdQf5BJO1HjeuZ1fMA,"Mexican,Restaurants",Scottsdale,"8809 E Mountain View Rd
Scottsdale, AZ 85258",33.574883,-111.888113,Manuel's Mexican Food,,True,23,3.0,AZ,business
FA_PQwYxwrJTsxZFpMmshw,"Shopping,Antiques",Gilbert,"40 N Gilbert Rd
Gilbert, AZ 85233",33.351349,-111.789981,C & J's Antiques & Garden,,True,3,4.5,AZ,business
0mCWVfVw2O2nIkG8gADcBQ,"Women's Clothing,Fashion,Shopping,Accessories",Phoenix,"9617 N Metro Pkwy W
Phoenix, AZ 85051",33.5736474,-112.1246893,Forever 21,,True,3,4.5,AZ,business
Hw8-13eEQKdtTnUxwUkkHw,"Food,Ice Cream & Frozen Yogurt",Tempe,"219 E Baseline Rd
Ste 5
Tempe, AZ 85283",33.3782224,-111.9364223,Aloha Yogurt,,True,50,4.5,AZ,business
