business_id,checkin_info_0-0,checkin_info_0-1,checkin_info_0-2,checkin_info_0-3,checkin_info_0-4,checkin_info_0-5,checkin_info_0-6,checkin_info_1-0,checkin_info_1-1,checkin_info_1-2,checkin_info_1-3,checkin_info_1-4,checkin_info_1-5,checkin_info_1-6,checkin_info_10-0,checkin_info_10-1,checkin_info_10-2,checkin_info_10-3,checkin_info_10-4,checkin_info_10-5,checkin_info_10-6,checkin_info_11-0,checkin_info_11-1,checkin_info_11-2,checkin_info_11-3,checkin_info_11-4,checkin_info_11-5,checkin_info_11-6,checkin_info_12-0,checkin_info_12-1,checkin_info_12-2,checkin_info_12-3,checkin_info_12-4,checkin_info_12-5,checkin_info_12-6,checkin_info_13-0,checkin_info_13-1,checkin_info_13-2,checkin_info_13-3,checkin_info_13-4,checkin_info_13-5,checkin_info_13-6,checkin_info_14-0,checkin_info_14-1,checkin_info_14-2,checkin_info_14-3,checkin_info_14-4,checkin_info_14-5,checkin_info_14-6,checkin_info_15-0,checkin_info_15-1,checkin_info_15-2,checkin_info_15-3,checkin_info_15-4,checkin_info_15-5,checkin_info_15-6,checkin_info_16-0,checkin_info_16-1,checkin_info_16-2,checkin_info_16-3,checkin_info_16-4,checkin_info_16-5,checkin_info_16-6,checkin_info_17-0,checkin_info_17-1,checkin_info_17-2,checkin_info_17-3,checkin_info_17-4,checkin_info_17-5,checkin_info_17-6,checkin_info_18-0,checkin_info_18-1,checkin_info_18-2,checkin_info_18-3,checkin_info_18-4,checkin_info_18-5,checkin_info_18-6,checkin_info_19-0,checkin_info_19-1,checkin_info_19-2,checkin_info_19-3,checkin_info_19-4,checkin_info_19-5,checkin_info_19-6,checkin_info_2-0,checkin_info_2-1,checkin_info_2-2,checkin_info_2-3,checkin_info_2-4,checkin_info_2-5,checkin_info_2-6,checkin_info_20-0,checkin_info_20-1,checkin_info_20-2,checkin_info_20-3,checkin_info_20-4,checkin_info_20-5,checkin_info_20-6,checkin_info_21-0,checkin_info_21-1,checkin_info_21-2,checkin_info_21-3,checkin_info_21-4,checkin_info_21-5,checkin_info_21-6,checkin_info_22-0,checkin_info_22-1,checkin_info_22-2,checkin_info_22-3,checkin_info_22-4,checkin_info_22-5,checkin_info_22-6,checkin_info_23-0,checkin_info_23-1,checkin_info_23-2,checkin_info_23-3,checkin_info_23-4,checkin_info_23-5,checkin_info_23-6,checkin_info_3-0,checkin_info_3-1,checkin_info_3-2,checkin_info_3-3,checkin_info_3-4,checkin_info_3-5,checkin_info_3-6,checkin_info_4-0,checkin_info_4-1,checkin_info_4-2,checkin_info_4-3,checkin_info_4-4,checkin_info_4-5,checkin_info_4-6,checkin_info_5-0,checkin_info_5-1,checkin_info_5-2,checkin_info_5-3,checkin_info_5-4,checkin_info_5-5,checkin_info_5-6,checkin_info_6-0,checkin_info_6-1,checkin_info_6-2,checkin_info_6-3,checkin_info_6-4,checkin_info_6-5,checkin_info_6-6,checkin_info_7-0,checkin_info_7-1,checkin_info_7-2,checkin_info_7-3,checkin_info_7-4,checkin_info_7-5,checkin_info_7-6,checkin_info_8-0,checkin_info_8-1,checkin_info_8-2,checkin_info_8-3,checkin_info_8-4,checkin_info_8-5,checkin_info_8-6,checkin_info_9-0,checkin_info_9-1,checkin_info_9-2,checkin_info_9-3,checkin_info_9-4,checkin_info_9-5,checkin_info_9-6,type
qRllNpkNjFFj7sPlQkV1mg,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,2.0,1.0,,,1.0,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,checkin
eL7RUC_jGRLBkmkvFqkAlQ,,,,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,,2.0,2.0,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,1.0,,,1.0,,1.0,2.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,checkin
BnVJmCTNrO8ZtbC1vkv9Zg,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,3.0,1.0,,,1.0,,,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
N-O6v6OHO-RAE9Ojw-7tWA,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,1.0,,,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,1.0,1.0,,2.0,,,,1.0,,,,,1.0,,checkin
6MiHb8z9MilnCafsyxuZAg,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
LJQ1Kk9MDZ0EaSVfS98z1w,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
1MDfrVkvxMKS06jPNPhLcA,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,2.0,,1.0,,,,,5.0,,,,,,,,,2.0,,1.0,1.0,3.0,,,2.0,,2.0,5.0,5.0,,,2.0,3.0,,1.0,3.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
Z6FcH4my0kbioUs3iqCu5w,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,2.0,,2.0,1.0,1.0,,2.0,5.0,4.0,2.0,2.0,4.0,,,1.0,1.0,3.0,5.0,,1.0,1.0,1.0,,1.0,4.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,1.0,1.0,checkin
T0UFsLISaUWNs1GV4Yof4Q,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,2.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,checkin
BQOLVEsUCPM4yJcNkTO2VQ,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,1.0,2.0,2.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
Cw25B1htHEkowcD-Mz-Z-g,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,2.0,3.0,1.0,,,,,3.0,2.0,,,1.0,,2.0,1.0,,,,1.0,,,2.0,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,2.0,,,,1.0,,1.0,2.0,,,,,,,,,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,checkin
-73hx2hut_2KPcGpCTO5YA,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,3.0,,,,,,,,,,1.0,,,3.0,1.0,,,1.0,3.0,,1.0,,1.0,2.0,1.0,6.0,,,,,,,,,,,1.0,,,4.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
lLC7pJSpnF9CDfL9Gbg-Sg,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,checkin
CmdE8ilxBCqzrtg8DpyO4g,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
PG0itWTUdxdy39P9CTgAzg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
nBfusVbqwul0BU0Rcrlelw,,,1.0,,1.0,3.0,1.0,,,,,,,1.0,,2.0,3.0,2.0,2.0,1.0,,2.0,3.0,1.0,,1.0,3.0,2.0,6.0,4.0,3.0,4.0,7.0,6.0,4.0,1.0,1.0,1.0,,2.0,4.0,5.0,4.0,2.0,2.0,,,3.0,5.0,3.0,,3.0,1.0,4.0,5.0,4.0,5.0,4.0,8.0,2.0,8.0,7.0,3.0,7.0,8.0,12.0,7.0,14.0,6.0,6.0,8.0,7.0,10.0,10.0,17.0,6.0,5.0,4.0,5.0,6.0,6.0,6.0,7.0,4.0,,,,,,,,1.0,2.0,2.0,5.0,6.0,2.0,5.0,,,1.0,1.0,6.0,6.0,6.0,1.0,1.0,,2.0,6.0,3.0,5.0,,,1.0,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,checkin
VC0VbRhQqvXpolK3pFuZPw,,,1.0,,2.0,9.0,7.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,2.0,2.0,2.0,,,4.0,2.0,3.0,2.0,,2.0,,,2.0,1.0,3.0,,2.0,1.0,2.0,,,2.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,3.0,6.0,3.0,,,,2.0,6.0,1.0,5.0,5.0,,1.0,1.0,2.0,5.0,4.0,,,1.0,,1.0,7.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
3yfS1y8bx9MpKXbY56L7BA,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,1.0,2.0,4.0,,1.0,2.0,2.0,1.0,2.0,8.0,2.0,3.0,,,1.0,1.0,6.0,1.0,,1.0,,,,,1.0,1.0,4.0,1.0,2.0,1.0,4.0,2.0,,1.0,1.0,,2.0,2.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,2.0,,,2.0,,,2.0,,,,1.0,3.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,4.0,4.0,1.0,3.0,3.0,,,2.0,,1.0,2.0,1.0,2.0,1.0,,,1.0,1.0,1.0,4.0,2.0,3.0,1.0,,,2.0,,2.0,checkin
XTe76gbHIFkPvHuaU4SS6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
C9npndwrGWS3js8Pxmy9qw,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,2.0,,,,1.0,1.0,2.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,checkin
DtLIpieZkaObk-YKyPDsMw,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,1.0,2.0,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
sDGjlZV3SqYGWG9BO4ZpMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
78IaYCf9ktUep4UhhjXbTg,,,,,,,,,,,,,,,,,3.0,4.0,1.0,3.0,7.0,1.0,4.0,3.0,2.0,4.0,8.0,10.0,3.0,6.0,2.0,4.0,5.0,7.0,9.0,6.0,2.0,3.0,1.0,5.0,9.0,7.0,1.0,,2.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,5.0,2.0,5.0,4.0,3.0,2.0,,1.0,1.0,6.0,4.0,7.0,2.0,4.0,8.0,13.0,20.0,6.0,7.0,5.0,8.0,8.0,14.0,10.0,10.0,8.0,1.0,6.0,8.0,14.0,8.0,3.0,,,,,,,,2.0,2.0,2.0,3.0,7.0,8.0,3.0,2.0,3.0,7.0,1.0,,1.0,1.0,1.0,,,,1.0,2.0,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,4.0,checkin
DBoebGeuz91QAP3tSFYs6w,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,3.0,4.0,4.0,4.0,1.0,,,3.0,3.0,3.0,,,1.0,5.0,,2.0,4.0,1.0,7.0,2.0,,1.0,,1.0,1.0,4.0,,1.0,,,,,,1.0,,,,,,,,1.0,2.0,,1.0,1.0,1.0,1.0,,1.0,2.0,,2.0,,1.0,1.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,checkin
DXBPI8rR9f_IthOGPDWoIQ,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,3.0,,,1.0,,,,,1.0,2.0,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,1.0,,,1.0,3.0,1.0,,,,2.0,,2.0,3.0,5.0,2.0,2.0,2.0,,6.0,9.0,10.0,3.0,3.0,6.0,3.0,2.0,4.0,3.0,6.0,4.0,1.0,2.0,3.0,,,,,,,,,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,,4.0,1.0,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,checkin
t_MW3VXc4mAOpBmDr7XxSg,,,,,,,1.0,,,,,,,,,,,2.0,4.0,,,,,,,,,,,,,1.0,3.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,3.0,1.0,,,,1.0,,2.0,1.0,1.0,,,1.0,,,,5.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,checkin
bjUH-01t834CVg0Yl0CLWQ,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,3.0,5.0,3.0,2.0,,1.0,,1.0,1.0,2.0,3.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,1.0,,,,1.0,,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,,1.0,4.0,1.0,4.0,,,1.0,,4.0,5.0,2.0,,,,,,,,1.0,,,,4.0,2.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
iEJci7SgW1MXsAPN2G-6TQ,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,1.0,3.0,1.0,1.0,,1.0,,2.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,checkin
s-52LFeqr9ZJZyH8nIBG5A,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
2bFBzziB3_yTGYcUerd9nw,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
68euKezXqyvsE49cIGdL2A,,,,,,,,,,,,,,,,,1.0,,,4.0,,2.0,12.0,2.0,4.0,7.0,2.0,,11.0,4.0,16.0,6.0,8.0,7.0,,2.0,,3.0,1.0,,3.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,1.0,,,2.0,1.0,,,3.0,5.0,3.0,4.0,2.0,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,3.0,,checkin
liXaSXrIXjikvdSEI2inxA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,2.0,2.0,9.0,2.0,2.0,4.0,5.0,1.0,3.0,4.0,,1.0,7.0,9.0,,1.0,2.0,3.0,,5.0,3.0,1.0,,1.0,,2.0,6.0,,1.0,,,1.0,,6.0,,,,2.0,1.0,1.0,4.0,3.0,2.0,,5.0,3.0,1.0,6.0,4.0,,,,,,,,1.0,1.0,,3.0,3.0,4.0,2.0,,,,,3.0,1.0,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
8SgxmzOgLUCnkuVMs2NOrQ,,,,,,,,,,,,,,,1.0,3.0,1.0,1.0,,1.0,,5.0,3.0,2.0,1.0,1.0,1.0,1.0,,4.0,,,1.0,,2.0,1.0,2.0,2.0,,1.0,,5.0,,,,2.0,2.0,4.0,2.0,2.0,1.0,1.0,,1.0,3.0,,2.0,3.0,,2.0,,2.0,3.0,,,,1.0,,,1.0,2.0,,,,3.0,,2.0,,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,2.0,,,,,,2.0,1.0,,,checkin
LRuIY8JFqadCSYLo242MGg,,,,,,,,,,,,,,,,1.0,5.0,3.0,1.0,,,5.0,1.0,2.0,5.0,3.0,,,5.0,1.0,3.0,3.0,,,,,2.0,2.0,1.0,2.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,2.0,,,,,2.0,3.0,,,,,,,,1.0,,,checkin
d633ssiPu4AWyVvTkpw0ag,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,2.0,1.0,,,,,1.0,1.0,3.0,,2.0,,,,4.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,checkin
VdVoKQmLbod_4qBLksKIBQ,,,1.0,,1.0,,,,1.0,,,,,,3.0,4.0,6.0,1.0,3.0,2.0,1.0,,,,,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,,2.0,,,1.0,,1.0,3.0,1.0,,1.0,,1.0,2.0,,2.0,3.0,,1.0,1.0,,,,,1.0,,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,1.0,,,,1.0,6.0,8.0,2.0,4.0,4.0,2.0,,2.0,3.0,6.0,3.0,1.0,4.0,,3.0,3.0,1.0,2.0,3.0,,,3.0,2.0,3.0,2.0,4.0,5.0,,checkin
zonV2F6YNVn2_sI5dK82eg,,,,,,,,,,,,,,,,2.0,,1.0,2.0,1.0,,4.0,,4.0,2.0,3.0,2.0,,5.0,2.0,6.0,2.0,6.0,2.0,2.0,3.0,1.0,4.0,,2.0,1.0,,2.0,1.0,,2.0,,2.0,,,1.0,1.0,1.0,2.0,2.0,,,2.0,2.0,,2.0,1.0,,3.0,3.0,1.0,2.0,4.0,2.0,,2.0,1.0,4.0,1.0,3.0,1.0,,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,4.0,1.0,2.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
v68yAIw0gpn15xwtcR_rKg,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,1.0,,1.0,,4.0,1.0,,,,,,1.0,,2.0,1.0,2.0,,,1.0,,1.0,,1.0,,,,3.0,,,2.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,1.0,,1.0,,,1.0,,1.0,,1.0,4.0,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,2.0,3.0,1.0,,1.0,,,5.0,1.0,9.0,4.0,9.0,3.0,1.0,,5.0,9.0,4.0,5.0,4.0,4.0,,,1.0,,,,4.0,checkin
gAwoeSYoyVjp5rcwnaTz2w,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,4.0,,,,,1.0,1.0,,2.0,1.0,,,1.0,,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,checkin
RA2EuX04SHqmayKpLhpNvA,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,1.0,1.0,,,,1.0,1.0,,1.0,8.0,,,1.0,2.0,1.0,3.0,6.0,,,,,,5.0,1.0,,,1.0,,,3.0,3.0,,,3.0,,1.0,2.0,2.0,14.0,2.0,1.0,4.0,1.0,4.0,4.0,30.0,,13.0,15.0,10.0,7.0,3.0,,,2.0,3.0,12.0,7.0,,,,,,,,,,1.0,,4.0,3.0,2.0,,,,,2.0,2.0,3.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,1.0,,checkin
uy1Ek9LC3uDGH-DHtGx00Q,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin
cpFmdYXLAFm0vDwqxO7LTA,,1.0,,,,,,1.0,,,1.0,,,,,1.0,,,,1.0,2.0,,,2.0,,1.0,,,,,,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,2.0,1.0,,1.0,2.0,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,3.0,,,1.0,1.0,2.0,1.0,1.0,,1.0,2.0,,2.0,1.0,,1.0,,1.0,1.0,,4.0,,2.0,,,,,,,,1.0,2.0,,1.0,,2.0,6.0,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,checkin
