average_stars,name,review_count,type,user_id,votes_cool,votes_funny,votes_useful
4.1,Ambrosia,42,user,70RkhiEobIBK4lD8-_jkTQ,8,8,29
3.42,Darren,27,user,WeuueYmURqPVDeVWa7LhTw,2,1,7
5.0,Jeff,1,user,lCq97jJUbCRpOddPSDWfBA,3,1,1
3.94,Paul,34,user,9pYhwoXbWJbeMRRFY-kstA,10,8,39
4.83,Lisa K.,6,user,aczfSbAjUNRy2c-DnHfNtw,1,0,3
4.0,Dr,9,user,fzNvfmIbq6zBxe2guFHzrQ,0,0,3
3.58,Blake,40,user,IcBwrL0HpO223U1zFgY45A,0,4,17
3.86,Ben,7,user,BhZZQ_mTyljq6bP4peio8w,0,0,2
3.82,Shannon,11,user,MOCWFrky6LkSkVSTJWrMdA,1,1,1
4.33,Rock,3,user,aTNb-NABs4MQjB5n-3aKfw,1,2,2
4.5,Chester,10,user,EAgEqyk9xX29zylZao3rBA,2,1,8
5.0,Julie,2,user,tWOXXHLKZVtg0Xt9e0XdXg,0,0,1
2.5,Teresa,2,user,eb8GBhjkFBk8Nwjz-rHr_g,0,0,3
3.53,Jacquie,34,user,l4eVh0StI26RJYkG0eyS_Q,5,7,19
3.0,Chris,2,user,i5rKVG1rkqnIbayp7XQ71A,0,0,1
4.57,Stewart,7,user,9CKe9yUEriKrevT7enpDxQ,0,0,6
4.0,Alexis,2,user,3KWl_abSwJx1tJfuUH7_BA,0,0,2
5.0,Clint,1,user,RxFTMt43lI1LeaZ81E3hdw,0,1,0
4.53,Kent,19,user,U_Ggu-0s5mn7VfnIlFAkkA,1,0,5
3.67,maria,9,user,wDkQiU8FKM8wRsT4Frz54w,5,10,31
3.25,Michael,153,user,MxOyh7JVBDY2YrjJXrDKkg,49,62,194
4.33,Becky,3,user,0qlUQ_MKFXWmWb2FRb2Ktg,1,0,0
3.9,Dustin,10,user,UrY6acLfg1wlwpBFvMOJ_Q,8,4,12
5.0,A,2,user,Q77PB7dBeVgRB7TshYFEOQ,0,1,0
3.86,Renee,214,user,ZCqY_Crzl1SVk2nw4Hn6kw,115,77,375
3.33,Kevin,3,user,wTDBtYKMWfOqQ0L51lGhBQ,5,0,6
1.0,Mystery,1,user,V2IkqOkmMKjqcJZa0cN1UA,0,0,0
4.27,Jen,12,user,-YsxagPpXQG-V6X17osqbQ,4,3,8
3.66,Walt,62,user,PuN3BJqfftK7q_yaGFtQUA,61,62,110
4.05,cecille,282,user,JI9d7PmME-e8q2A0ajsppQ,57,43,113
4.37,Rebecca,35,user,c0ek22X4buotT9xz7vPT0A,0,2,5
5.0,Tyler,1,user,4dJLZvpYRcjQ6qDR5i7WsA,0,0,0
3.67,Felipe,3,user,Btu7SghVFMyNltLtPL3R2A,0,0,0
3.74,Josh,197,user,hGyKkRaJkOpl6jagEZAWcg,87,73,194
4.0,K,3,user,rdnxb2GtTuEFT4PZL8ZRSQ,1,0,2
3.0,Steve,2,user,JuskRiqB1LZqm-XZpgeMmw,1,0,1
3.64,Crissy,14,user,jXGaZVodhyHZ_5r7GzxrUg,1,0,19
3.22,Stephanie,9,user,nI7pQhkNLxPRFjzG3Zq76A,2,0,10
3.67,Donovan,3,user,CwwdTbdTWYyn3u8FVu4Rtw,0,0,2
3.6,Dennis,113,user,lneX9PjoWRmUp_qtXTzJcQ,432,231,534
4.5,Kenneth,2,user,JI9dt42l6W02lFuigLZ9wg,0,1,3
3.97,Youri,67,user,1lSFhUewKa22FwhXuVgFdw,56,28,130
3.47,JL,36,user,egSoxTH5vpw_keK7rTjxPQ,0,4,5
3.33,Larry,108,user,M31fQaXjn54y-Rx8ADjldA,52,153,171
4.67,Dottie,12,user,sDUxeP6PMb9mM_YJwnMtSQ,1,0,17
4.0,Jeff,2,user,9ZWAR-hqA6kSaHPnBGC9hQ,0,0,2
4.0,Christine,3,user,MUmKeq4WdtE3f88_s5oSPw,0,0,0
3.83,Jenn,63,user,zjX3Bph1uSWtrhaLCuyC2g,11,11,75
3.08,Callie,13,user,J8vPYZuF2HhWIrIcmUsLdQ,1,4,5
3.97,Floyd,156,user,SEDFpR4oMPKqXMjbJiMGog,291,155,491
3.75,Christine,97,user,y9CmDDURZBtFC7fAGYKW1A,14,14,72
4.0,Nick,1,user,efZh8TKpCz5AJTcuAnBxRA,0,0,0
3.5,Antonette,4,user,5qgv0C4U6tocbmS6nZl5PA,2,0,3
5.0,Caroline,2,user,cqNiUDx7TL_sH7iXMKGWcA,2,0,1
3.5,Sophia,2,user,0Pgf02KmPNK-r0ywTM9I6Q,0,0,8
1.0,Janell,1,user,f1WaD_jQIZNTKLXM0H5_Lg,0,0,2
3.54,Deborah,654,user,sqYN3lNgvPbPCTRsMFu27g,1121,743,1584
3.79,Heather,223,user,rO0FM4oPK74g9WKtBgDDig,288,214,484
3.57,Emily,297,user,qG66kK46MfouvfoUvunPMg,593,403,790
4.33,Joe,94,user,-8jyqvrDFH8tJYaED88SLA,24,14,51
4.33,Gabe,5,user,bJFdmJJxfXgCYA5DMmyeqQ,6,9,7
1.0,Lisa,2,user,zKWqqJcg9ipnGFv_FfRV7A,0,0,1
5.0,Katherine,2,user,oF_sdYaPDwsKC4ebFVmsjQ,0,0,2
3.0,Alex,2,user,ebzU5h9EYxm5dZw4bbaOTA,0,0,0
3.27,Elizabeth,184,user,RjsXNuzUOjOhKUQPakLGoA,56,69,222
3.0,Justin,1,user,wW41WD_o9EQuO8172Vcl0Q,0,0,0
4.26,Lupe,231,user,R2WR1Q9wYrgaoYiSipiSlA,266,178,347
5.0,Jordan,8,user,WQqSqMUQKOUTKReO3_MYaQ,2,0,1
4.53,Cammie,15,user,cojLWn4EvRAizbal5xuqPg,6,6,17
5.0,Perri,3,user,wiHOas2iKghTQxRkDJ-ilg,6,6,9
3.16,Raul,25,user,NLhSpkioANeL6Ciy0Pixhg,12,11,22
3.4,Ken,5,user,XtfUpZj-wLwXCBcYu14LKQ,1,0,7
5.0,Mike,1,user,EyzX2flvxZYCqDg4PAXtwA,0,0,0
4.5,Kenuway,4,user,LbnPwmLiErYzP1B6mq4w3w,1,1,1
3.0,David,4,user,kOKMI6eTeuj_fr8VEV7-Aw,0,0,4
1.23,Vincent,13,user,YHsXC1pBglfXQNhVN_weFw,5,19,18
1.0,David,2,user,t7Q29WBtZOY7kqDMKKWmhQ,0,0,1
3.72,Stephanie,352,user,NSPP7lHF_jIBt4yf8RyHPA,293,202,483
4.56,Rebekah,9,user,8C-2oT1Tjiv6ewIUCksRpA,2,1,3
3.6,Steve,6,user,V02XlkV5FnD9rTX5C_7lwA,0,2,2
2.5,sue,4,user,0wjTRD5cqm7DThYxS4FgWQ,0,0,1
4.33,Connie,3,user,1zAVVjc0Jy472OfNII-5Rw,2,0,1
4.5,Andrew,4,user,9g5q367FxbZCEMoa1TkXQw,0,0,0
4.14,Laura,8,user,ibfK8z_emnNa57YpLuuPWQ,12,4,18
3.45,W,121,user,Y2HdkW-rB2583brA35LI8w,16,39,55
3.89,Brad,10,user,5XKWrOuv68zlWhLSh6qXaQ,3,1,13
4.5,Melissa,2,user,oSklfAm43OMktDqrA1DVjw,0,0,0
3.15,Rick,14,user,PV5Lv_xl3DDAcAchFJCbXQ,5,14,19
3.75,Laurie,306,user,RN4TRCMHpUAW_Nq2dSyuIQ,99,74,209
3.96,Fred,27,user,pr_yRfH-neMv3ZLrCJerfw,5,4,12
4.0,Elijah,1,user,d3GgKkYjz5v2abmHQ8Qxeg,0,0,0
5.0,Morris,2,user,UXXJzcOLMqX5Oo7-hmizGA,0,0,8
4.07,Melba,30,user,7FxjFZ2hFg4_lJkMEtrmAw,83,71,93
3.5,Eric,4,user,xBJO2JzQxTnXsGy4ZmBkcg,0,0,1
3.29,Rebecca,7,user,T4qrD_rVfquTG8QSCynf5g,0,0,4
1.9,L,21,user,to5YrxPbrN0awDD0rgkagg,4,6,93
4.0,Rahsaan,6,user,s5s22KVxhiaiJ6qrBQ58hw,4,1,3
5.0,Teresa,4,user,S_p80lszZaAZNzIXEFB42Q,3,0,4
4.13,Melissa,68,user,JYh9BEwv0rs4pykao5kmXQ,18,8,29
5.0,Paul,6,user,ZsiEZ0dTZfTsUV3-siDz4A,0,4,4
3.5,Kelly,56,user,e3LzMIrC6FtN9QeTvWiGag,23,28,39
3.0,Mitch,1,user,M1Rg7XBm5Jv2UI1rE1Frhg,0,0,1
3.0,Ellen,1,user,C0bkbOGbCWglsVmpPVZaIg,0,0,0
3.5,Maggie,5,user,Yxb70vcKARY0la9Pz3NZ6A,1,0,2
4.75,Chelan,4,user,K3csTQQbEcdc_aAc6r99vg,2,0,4
3.89,Greg,11,user,uwIXzwVYr3Qm0iZbj33khw,0,1,0
4.0,Stephanie,17,user,4G8Flo4zA-rN3nqe46U2Uw,4,2,16
4.25,Summer,4,user,8GKaiOJGt6sVeiJI95cObA,0,0,1
1.0,Matt,1,user,BgVV1wy50LBc4S_JEiJcQw,0,0,0
4.0,Armored,2,user,xj7zdcRUi3I_huj5-RlGdw,0,0,1
5.0,Ali's,2,user,bzViw3e_mTGBUA08TlRIRA,1,0,1
5.0,Kevin,2,user,E7Obdu4woxquGDmbF4DpXA,0,0,0
3.6,Rich,21,user,ZdB50qd4XoM9_LnLmyY73A,2,6,37
3.0,Timothy,2,user,TsqDnehTGRNHqV59jRzSQQ,0,1,2
5.0,Holly,5,user,QWVd27elxMKhtOSYrYejng,4,1,7
3.0,Christy,5,user,zmJ1jQ0Ql6sDcjC-OPNdLg,1,3,6
4.25,Tomara,4,user,6mM_UiX0Az84SKLRjeW_Ew,11,6,9
3.47,Rachael,36,user,NpHaZA0BDXcNy2rasi4BnQ,22,28,93
5.0,Stephen,2,user,Buqb35GGe92yibnECCqg9g,2,0,2
2.71,John,7,user,Ld7ybOjWYvHViCUdksYFNQ,2,6,16
3.56,Kimberly,36,user,yWaeb3pTOtw7-NmMCt0Djw,8,5,31
3.83,Jason,52,user,36_gMEcivWGdQ2uc9x10uw,5,3,15
3.4,Kyle,197,user,osKPHwV8_QZICX7G2CEmLw,286,376,373
4.67,Karina,4,user,6osU8BrcMHDgQrE7qbzNXQ,2,3,8
1.83,Armando,6,user,ktI0mSoUjsEpPJ9cDtvDeg,3,4,10
1.0,Melissa,1,user,eQmApqQIjCdkzqbOIs8ddg,0,0,0
3.76,Michelle,21,user,qdToFPk1HorjGXur72PUQQ,24,24,52
3.33,Harold,7,user,_fRCfwCzY5uLZNf-qJHGhQ,0,0,8
4.12,Sean,8,user,UklNOtS2dkp2rdIrgxF34w,3,1,25
3.6,Joan,5,user,NGEoVjGj3byN4TZwG9FrZA,1,3,20
3.67,Mary,36,user,pBaqj89zwUOkwr6xY0NcHA,8,5,24
2.0,Alison,1,user,le4a2MbPIdxcVOaSavavCQ,0,2,0
3.0,John,2,user,JbQAH6ynOntNVseL6dlN5A,0,1,2
4.0,Saba,156,user,cPF9quMMe24SqKBYQjvnJQ,31,20,92
4.2,Christina,5,user,0M-wdpMiZD_W-Uq3eNBK5A,15,13,18
3.0,Daniel,2,user,tqZyacRAiDpjxZJcOWWPcA,0,0,1
4.5,Pete,2,user,ujdXQzw4x7y7tK6nEjIztg,3,3,9
3.6,Julie,11,user,hsYzszlO1C0Ivk93trV84Q,1,0,2
3.16,m,32,user,XaSqKLFeAYvPtTlaSycrnw,12,23,22
3.4,Jessica,5,user,QzsKN5nGOJg4PeCcr8XRhQ,0,0,5
3.17,Nicole,6,user,j_i3dcd64xaKhnq-uFzeTQ,3,1,10
3.2,Kevin,5,user,Lg6IT7xzGYtshQbzE21jBw,1,11,7
5.0,Mickey,2,user,Jvcru9c-4dqy24jbe3kwpQ,0,1,3
3.75,Cori,5,user,obc78GRakDExMOm0N_fQIw,2,3,6
4.12,Natalie,264,user,lC4X2crUuxT9Ac9BlOX4Uw,304,165,540
4.0,ronald,6,user,uIDXAsOrG1sj03RYOdqALA,8,6,8
3.67,Melissa,3,user,YhpleJqzx_q93emCaG4vWg,0,0,1
3.84,Matt,25,user,4oSD1NsH8ei3_rmdINCIdA,16,15,39
4.27,Tara,11,user,vIxxugpf4Vnwi-DeuIFAaA,3,3,12
3.88,Shane,8,user,FUiNAjFWraJ6Du2j83nK6w,1,2,2
5.0,Eric,3,user,xsI9eY9aQfuoE9bvkUohbQ,3,2,7
4.25,Vivian,4,user,tOIlt7m2HFuAsm6tv6a7DA,1,1,4
3.44,Marilyn,61,user,ZK_WcbPcxO7ZgHAbIoqFpw,51,24,106
3.57,Phil,91,user,FpfgG3AJGP2thLvwdjdebA,6,6,14
4.67,Sharon,6,user,r0vc3x6NjYxiYiuvhi7Q5Q,1,2,5
4.0,Erin,3,user,5od0HsJgjLsymj8bL18_3A,0,0,3
4.08,Tasia,221,user,fl6oI21uXoxVMwfR6lFanQ,263,263,428
3.68,Chelsea,44,user,RD-eFhHV5nt2S5xGbD137g,19,19,36
3.56,Martha,9,user,sRDyrUs0GGLHo4fi4X09hQ,1,0,10
5.0,Fiftysix,1,user,mw7UbNrbukvwZAjzLCFiGw,1,1,4
3.78,Ashley,141,user,aJtJA_l5gDu3VBM6fgHiyg,64,73,245
4.55,Greg,12,user,xYjBN_EA5L1Qgz8w-5RjTQ,2,0,5
4.0,Nora,1,user,apBVg-aE8nfuYabggnDIHw,0,0,1
4.0,Nat,7,user,Zw4qANhsc2Ol2mDQNfVzEg,0,0,4
5.0,Breese,2,user,1K9GyovezB1OcFA7zTQBgA,1,0,1
4.0,william,1,user,QLuxAvXQZQBeITWvaJNHpA,1,1,2
1.75,john,32,user,ezxgXFeFA15ooTd1d_rdeQ,13,33,44
3.67,Roy,3,user,S-QrXkMhtbDBvPWyoEFJ0g,1,1,4
3.64,Cori,14,user,VBzLxkU6olpCzzqxFSUrBQ,2,2,13
3.8,Claire,6,user,ORw3ZwZHLGeTHx-cORSFNw,3,4,5
1.82,Ashley,12,user,Chbz5LOadXkMJgtkZqlcTw,1,3,7
3.74,Sarah,105,user,arI_gwHz95TzPZK6jrFQ1w,54,32,98
5.0,Patty,1,user,4cPPCncRzr6Zonv8H3p0nw,1,0,1
4.2,John,20,user,Sl9-42mecdhUYkF6KTtsmw,9,6,22
4.12,Nate,27,user,xf0_QQy_3Vb3u-_dch6z-Q,6,4,10
4.05,Cesar,491,user,8tbXmjYGsYFZXk6ppuwRWQ,6293,7856,6598
1.0,Adam,5,user,wJjuL1jnYqn8iTQd7YbzGw,2,1,10
3.53,ryan,112,user,dnivIWwK4kLSLRZexfC41Q,11,16,61
5.0,joann,5,user,XlLqAh5xdwVwbqP02gEApA,0,0,6
2.53,Marina,15,user,k3wv0bv0qMQ5iS3Q9vguHA,11,2,26
5.0,Josh,3,user,sPrcDHjkvmIwGVwVt11Chg,2,1,5
1.0,Ilse,2,user,kSE-1py49FRlzr36PXxaQw,3,2,3
3.62,Danny,9,user,nzTPMlHylVPYJxXr5KhqGg,0,0,3
4.5,Wes,2,user,bvAi7W0JJY5k7PiCv0Ha4Q,0,0,2
4.0,Kevin,1,user,Stpy2uWvI0k9rZkIrnWbtg,0,1,0
4.4,Stephen,5,user,HQ_hS0OtfaBRg5cKr1qtpQ,1,1,4
3.9,Scott,73,user,B8Pe8JzSfriRYCS-PcK5YQ,53,25,117
5.0,Joseph,3,user,90toY5NUc3EWyLtB9WUmTQ,2,0,2
1.14,car,7,user,qHciIMQjwQ8FCqvmB9FrJg,7,55,17
3.9,Roxanne,12,user,cwnjLgv7Y_nYxKgdZ2Sejg,4,6,21
1.0,K,1,user,402nJq9u82Lb8ZUHiIHqnQ,0,0,3
5.0,Chris,3,user,pYpjpN-ys3k-4yxtO-XlRg,3,0,4
3.67,elaine,3,user,jxQv1ELt64Yvrs7N58HVMQ,0,0,3
3.25,David,4,user,XoCJl1hjJIARXHELZJ4DkA,1,1,5
1.0,Andrew,2,user,b_TYxN2qsvqz8l0lBZq0ng,0,0,2
3.0,cinder,5,user,9kOzl_RZ2vuM9I9s1aCoXg,1,1,4
3.67,Jen,9,user,7_lMVSWrM7WH1IzzDRfPaw,2,1,17
2.5,Dee,2,user,hL4vF87o5XiTj1ZJOQ_2QQ,1,0,1
5.0,Greg,1,user,fqVacCA-n-XTP03pxncoYA,0,0,0
3.35,Robert,49,user,K7C-duTQBWpjdA1LA8G5NQ,1,0,3
3.41,Patiocat,44,user,GJ81EquQfQKvS-eLRdr6aQ,31,39,66
3.68,kim,25,user,DhfOVbAdmZ0lz_uXJPYO8g,4,5,5
4.0,Sharon,3,user,A-N7nJbS9ik1eq8bm153Nw,0,0,1
5.0,Solomon,1,user,zMXDUy6BF-mRrO5b926XoQ,0,0,0
4.8,Laurie,6,user,eCExkAhR0zVnhVC6WxEncA,0,1,1
5.0,Bridget,1,user,eOJ3T21XSS0d5lKGvIeXmg,0,0,0
4.03,Tanya,31,user,pKV3Yq37_nAKXqpzgLw6OA,4,4,12
3.14,Yishai,63,user,YKDw2WGj-MQjz7eRsb5FHg,17,56,59
3.99,Pat,79,user,-50fOYTeDK4_9m4gZLHaIg,24,10,53
4.07,Chris,15,user,s_QyexyrDAu8HjI9HoInBQ,27,29,52
3.88,Jennifer,8,user,fbwbTcGmlu87j10BX-ZBnw,1,1,9
5.0,Jennifer,7,user,FaVKOmtu95pdSEfxOqVRVQ,1,1,2
1.0,Alan,1,user,iW5hQ7GD6qc-Px2bamS1sg,1,1,2
3.33,Emily,3,user,65y2uxOKIdPiDEr22yWZ9w,0,0,5
3.61,Alden,1977,user,AgARllvBE2wIopbJSuSXPg,1910,1265,2796
4.67,Tego,4,user,PIlvxBG07abPDAfHZnOMSA,0,0,0
3.6,Deanna,5,user,ygTwq44h8cnF-IMHvEv35A,0,0,3
4.2,Charlie,6,user,bSzyVUO-sUf2oS3xUT6hkQ,4,0,24
4.56,Karen,9,user,d13VN83AzNyJUN5ZUtdqxw,4,4,11
3.19,Jonah,95,user,76P6bs1SsW7hrq2-08w8MQ,25,22,52
3.0,Gabriel,1,user,RoLst3K6ijZ9jm98wDz5bg,0,0,0
4.14,Sam,7,user,dii_9idmKstLp4tiaa7l1Q,3,4,10
5.0,Will,5,user,tVYWRl3OZ0NARLoss7dV3g,0,0,0
4.0,Patricia,3,user,ZAIx-PUgQS7uxL5JYkXXqw,0,0,0
3.95,Megan,42,user,hCUrO9MuzA-mWvCXV1fllg,15,12,31
5.0,Jamie,2,user,SqGee0U0-LgY_tWrGosddg,0,0,0
4.5,Mary,2,user,pbgv_cZcuFmpcxqcgGNY9Q,0,0,0
4.5,Talia,5,user,AnyJCOVi1vYSowJ2bqD6hg,1,0,0
3.65,Priya,17,user,eGDwHHh-pIwshGNRVzMUDQ,1,4,4
1.0,Alice,1,user,7K7TA6vhxD_VLIKW9Gumog,0,0,0
3.5,Fanny,4,user,hJcV8rrLGqmwQN6fxMdj1g,4,4,23
4.14,melissa,14,user,mqueHx5CFC9IsZxLQb3H9g,4,9,17
4.5,Kristy,2,user,ClUrOCjSbhibFTe2ZzbBXQ,1,0,14
4.33,Monica,3,user,mrZMyUnu5Ij4Z8zGmN5Bjg,1,0,1
3.4,Ryan,30,user,LzBE2V3G5T_hLTkOFIdPTg,10,5,22
2.5,jenny,2,user,mAxVo2_v6k9pk9MaRfMH_Q,0,0,0
3.62,John,184,user,lQwKdAVDcFemiKBDC-FWQQ,221,105,334
3.0,Michele,1,user,-AEhfe6S3shzaRVBxENVCQ,1,0,1
3.29,Eric,7,user,2yRfqW5p8Gzr9mQ0q3uRdQ,4,0,24
5.0,Roxanne,2,user,vE0psdDx5B46JDcZh21c3g,0,0,0
3.5,Lou,3,user,r9rJSitq8BvcUPSi0JlSuA,1,0,3
3.67,Jamie,3,user,m3jyRjtTSzxOaVhL5ZpYog,1,0,3
4.33,Sherin,3,user,ZF_XZdb5-0KexJ58pMZPrA,1,0,2
3.74,Johnson,190,user,waD2euOMPTnTzQ0thq3H6Q,621,586,884
4.07,Nikki,130,user,PacNftLrGJUxwJVJ0xgQvQ,126,144,217
3.66,Sari,29,user,gJ3neu7zF9a8wi-fUV0zIw,20,13,54
1.0,Mark,1,user,EcKtnzq9q4EeF_xb27n22g,0,0,0
3.0,Chris,10,user,jyLIpiiVCUS1ZbbLuK3utw,1,0,3
4.0,Jenni,2,user,jl4wHYkmrJAzwjvxAv_f8w,1,0,1
3.99,Traci,143,user,ipwZbLZ70LF7q1K7dcBCZQ,185,60,294
5.0,Lydia,1,user,xWFveKkD_On3HUQuVs9WJQ,0,1,0
3.33,Jeanine,5,user,x6M3TOaTRl50t4SrYxOATA,0,1,3
1.0,Carol,1,user,DOC2moftzizQRwiAzkKuwQ,0,0,2
4.0,nina,6,user,74KS4Xmsd9s0En-tg257iA,0,0,2
3.67,Sema,4,user,CEewn5jUXvvFBxzB0lMQYw,0,0,3
4.0,Steve,2,user,vJ5LhnH4vxCwvoTt1Nqx8Q,0,0,0
3.38,Chris,413,user,g-5aOiGQbtlACKsWzb3-1g,122,115,419
4.5,Manuel,2,user,eF0eSEA-nI27z5P_GtZYTA,0,0,0
4.75,Aaron,4,user,P6VdAf3qLWTcGQ2I8toNpw,2,1,5
3.0,Ashley,3,user,un3G-3aTXkqdrPen2yW2Yg,1,1,6
5.0,A,1,user,-ols51bkAFcbRVEn7IO-eA,0,0,1
3.67,Kathy,3,user,K85VKMexSK63AriFf1-PcA,0,0,0
3.75,Lisa,24,user,m37RyVMryl9Pd4r24UVZww,1,3,3
3.5,Kris,18,user,31jNGbDFDGna001AcdyfDg,4,8,19
4.5,Annie,2,user,icqYMdlQi9tQujxn2Q2aVQ,0,0,2
3.62,Buck,8,user,NoMnwqSNaDRf-lcwB5DKOA,9,7,23
4.0,Degan,5,user,YxxC3gWQxHHLjl1LZhIYaA,1,1,6
3.5,Terri,2,user,_TnXqVAlRSoDHS80RCjxsg,0,0,2
3.38,Marina,8,user,Xk18rmxQ_oxXXwm7DllXYA,4,0,5
4.5,Kevin,2,user,0fTtX1O5DQlvUs46TzPbKQ,0,0,0
3.86,Melyssa,59,user,9yVvC0FliNS00y3NqUVTLQ,31,9,71
5.0,S,2,user,xMMaHJpjGMn9sInxeAXUZw,1,0,1
3.48,Terry,66,user,gZh20k4pHAzOgFZECcEhfw,16,13,38
3.0,haley,1,user,n4XE9LSr6i3OlJ4zEDjkBQ,0,0,0
1.0,Katie,1,user,l9doXwM00xmEcMdQxWh02Q,0,2,1
3.0,Tamara,10,user,EUG5XBMKNticPO7KXxZ7WQ,2,5,35
3.9,Desiree,10,user,rNEir5liNCnpPj0xGEbSog,3,3,13
3.93,Levi,93,user,m86FX_Y3hUFTyolH4lXiWg,22,8,50
2.0,Loida,1,user,wOIRR46PlRggB8uMfMx_Hg,0,0,2
3.25,Curtis,4,user,ERRqgiV5L88ruTU0ReRoRA,1,5,0
4.0,Nicholas,30,user,vSgWO6SAtx3oKMfYXbtwxw,44,13,31
3.28,Claudia,146,user,DelGySKSJbXATfbl05VRhQ,56,66,149
3.0,Christine,2,user,ENsityRQLdrCn9T79E8zXg,0,0,4
5.0,Cory,3,user,AcoLh7rsu9PfKg1oi6oAJA,0,0,0
3.78,Denise,225,user,-Mr9oZsEt64j0inKvcI3UA,394,192,737
4.33,Troy,9,user,lCuQt3OikgWoRWxq-Phzpw,0,2,4
4.0,Jennifer,7,user,uE184gBw6s_uPnwlACSxSA,0,1,3
4.03,Rachel,30,user,5Z6fEWQsZhE5VL3kBPO5Bg,7,3,28
2.8,Scott,5,user,_4iPnnJMGYdtnnc2U0Z7AA,0,1,5
4.14,David,43,user,ydE1aXK7RiMRB1qrRLa5QQ,24,45,74
3.75,Mark,266,user,zHH2Iz49wCZYYDLBTv0YOg,1093,962,1310
3.8,Dan,5,user,yAqUMAF-JEXxgUT2V78Awg,2,1,4
4.0,Joaquin,4,user,Z9VyyRwzc0PE4VN0TgraGQ,1,0,3
3.64,Zen,34,user,F7XrRNyVM5FWTPWPh7nTNA,2,2,11
5.0,Carrie,1,user,ynNDpECccbn2HrSkkw4Nsg,0,0,0
1.0,Kalamazoo,1,user,EDSDrQSD5OA90MbkzrcNEw,0,0,1
3.34,Brandon,48,user,8leVoQakIF9OfyikF7Yu5g,18,39,56
2.0,EJ,1,user,gXiCsq_9S2BkONrFtXE0RA,0,0,1
3.88,Forest,17,user,d8geeKYzPeGp8uSP8C6PTw,47,38,51
4.13,Todd,168,user,r7V9Nhes-Eg-lH0cqfpFFw,162,151,225
4.03,Justin,307,user,gmImSCRhliREDM-lVUa_Tg,553,461,725
4.14,Nyomi,58,user,z0OdAENLL18A_u0yeq1kaw,44,32,92
3.62,William,212,user,ktG-aW4T3WWMO36ex5h0MA,47,12,142
3.88,Cydney,284,user,SgDWDjBr8fV7id1UnFaAFg,1997,1731,2191
3.77,Kathleen,22,user,YiuCu8bWN3moIhhhfvp0CA,19,8,46
2.67,Varn,3,user,ILPTwj_BO1sHWhTcYDlEAw,0,0,1
1.5,Megan,2,user,whn2acpi8y3t02yLmy9IFw,0,0,1
4.0,Betsy,5,user,nF0QDNwYTzEW8N3MUfrMgw,24,16,41
1.0,Chris,7,user,KVhNMLcw1YibZpa6GkYZtA,1,1,2
3.75,Rob,4,user,HI7Wucblmg8w5Oj602IocA,13,16,14
4.14,Chris,7,user,DwdOZyErie7GI6rREMcEdQ,2,4,6
4.5,Jeremy,8,user,MtkQwrOmZkJxDaUy7c0FFw,2,1,3
3.0,Kimberly,3,user,gaR5BH5VHvhWXbHiZbY7uA,1,2,8
4.06,Courtney,81,user,Vcfe1UWuEgItYmc0WPoKuA,124,71,224
3.6,Jennifer,45,user,6gix4h1lfOiaL4v3fIb0QA,2,2,22
3.69,Christie,314,user,mTDwQ4I2hAHz2i5AC1ab3w,372,202,441
3.29,J.,8,user,KR-Ac6Omau4TXVXT7mtrlA,0,1,1
5.0,Zacry,4,user,52giRPVNNGzzQKsU29bjvw,0,0,0
5.0,Mali,1,user,dBwMxkOTlRyZWUUlAK3RVQ,0,0,0
4.5,Jennifer,2,user,g_KJoueuIsbNZSt25Todnw,0,0,1
4.71,Samantha,7,user,R9j-1HV8fNWpbRft38gH_g,3,0,4
2.75,Vaughan,6,user,GQDWRhdjbTkp_xXeNnSSjw,0,3,5
3.4,Chris,15,user,3_nDSJZ7g6RxY54dIoLXlA,1,0,6
4.4,joseph,5,user,C-7sTsXvzUckTr2l2TvV1w,5,3,8
5.0,Nick,2,user,uJeglyyNbPzkYxfpri2bYQ,0,0,0
4.0,Brandon,1,user,aQ4wHtdMsU8LjSuHjpiiTA,1,0,1
5.0,Craig,1,user,yWoHYS2BqhQ27reljo--qQ,0,0,0
2.33,Crystal,3,user,NselX4flvh_1PkKG2P5zLw,2,2,8
5.0,Dominick,1,user,1DZNPis4g8cJd9PonzEk_w,0,0,1
4.8,Paul,5,user,LeKZz26gUmCeq32jjsq9SA,2,1,3
3.38,Liz,126,user,IajbWwj6l-KHrfSEwZBLgw,80,69,205
5.0,Jamie,1,user,TzZallwLdCtzbxdSsZNbAg,0,0,2
4.33,Kristen,7,user,8ZlyJ8GvYlm-4T3fPZQTnA,0,2,7
3.6,Taylor,5,user,6CIzqUDROlW7I4G__-ekQw,0,0,1
4.14,Samantha,76,user,mqyH3CqjMufsm5FccDrjLA,114,61,176
1.86,d.,7,user,ayFDn19NYadybVdPzP8VaQ,0,0,1
1.0,Amber,1,user,PL83g67XTMb35bUYEwRAHg,0,0,0
2.87,M.,47,user,ggEHaGGCiUVmE2N5iZy6DA,25,73,110
5.0,Dale,1,user,nd-2r5ZOXHrshNQPCA38cg,0,0,1
1.75,Don,4,user,9ahPeluUH2vIYOrmYh5wTw,6,9,20
5.0,Ken,4,user,9tX14jenWywise71ziATxA,1,0,4
5.0,Carol,1,user,z8vXmHyki0Fmfg2-uoSFaw,3,0,4
