,label,p_neg,p_pos,p_neu
1060,pos,0.177872578156,0.822127421844,0.0821919888878
1061,pos,0.477241535076,0.522758464924,0.180588901495
1062,pos,0.399906266346,0.600093733654,0.160611146738
1063,neg,0.752498033937,0.247501966063,0.20641346906
1064,pos,0.251401554018,0.748598445982,0.174870660056
1065,neg,0.528682631574,0.471317368426,0.0959704087139
1066,neg,0.743680183476,0.256319816524,0.131885768522
1067,neg,0.556624516629,0.443375483371,0.134870550842
1068,pos,0.212671201813,0.787328798187,0.367931418602
1069,pos,0.136450041435,0.863549958565,0.052925396458
1070,pos,0.473328164039,0.526671835961,0.122352857994
1071,pos,0.240890680235,0.759109319765,0.377425996666
1072,neg,0.666749771228,0.333250228772,0.398537059179
1073,neg,0.546222970493,0.453777029507,0.394024006618
1074,pos,0.372370926154,0.627629073846,0.13019257185
1075,neutral,0.52971886886,0.47028113114,0.522593536931
1076,pos,0.248286847873,0.751713152127,0.0639530392295
1077,pos,0.40338718975,0.59661281025,0.0920642809917
1078,pos,0.46354616066,0.53645383934,0.116837503008
1079,pos,0.363431057951,0.636568942049,0.114530358115
1080,pos,0.486863327634,0.513136672366,0.0751390653909
1081,pos,0.0671430425767,0.932856957423,0.0480642464634
1082,neg,0.598976496829,0.401023503171,0.265204143708
1083,neg,0.583531076537,0.416468923463,0.103517620303
1084,pos,0.300943643991,0.699056356009,0.115017476198
1085,pos,0.369635280448,0.630364719552,0.111642948904
1086,pos,0.096026794073,0.903973205927,0.107419158243
1087,pos,0.28255915648,0.71744084352,0.100669735945
1088,pos,0.330420750972,0.669579249028,0.196687067869
1089,pos,0.459308194454,0.540691805546,0.0959494823808
1090,pos,0.0891602841448,0.910839715855,0.135699235532
1091,neg,0.537017746367,0.462982253633,0.137547226331
1092,pos,0.34506360845,0.65493639155,0.224957290444
1093,neg,0.659717674858,0.340282325142,0.184372434129
1094,neg,0.654587167882,0.345412832118,0.180736190156
1095,pos,0.377723496674,0.622276503326,0.471907416235
1096,pos,0.124399340645,0.875600659355,0.283364181938
1097,neg,0.744385531744,0.255614468256,0.128101662314
1098,pos,0.378302398685,0.621697601315,0.15704439045
1099,neg,0.738799129708,0.261200870292,0.183563068452
1100,pos,0.359789878247,0.640210121753,0.11684508013
1101,pos,0.347690845104,0.652309154896,0.153857271837
1102,pos,0.289120918604,0.710879081396,0.115212178897
1103,neg,0.74655947679,0.25344052321,0.14145086264
1104,pos,0.411790355154,0.588209644846,0.18358487099
1105,neutral,0.166735296384,0.833264703616,0.562578680561
1106,pos,0.361289906516,0.638710093484,0.168362492565
1107,pos,0.38968059193,0.61031940807,0.120367000813
1108,pos,0.495061401625,0.504938598375,0.108460450709
1109,pos,0.416361683233,0.583638316767,0.0827189741423
1110,neutral,0.449606433533,0.550393566467,0.625148311762
1111,pos,0.287630366687,0.712369633313,0.104632458056
1112,pos,0.139007781219,0.860992218781,0.177539909289
1113,neg,0.5560054377,0.4439945623,0.0955789726431
1114,neg,0.546411885161,0.453588114839,0.425676021938
1115,neg,0.849172567028,0.150827432972,0.194253294379
1116,neg,0.898933844161,0.101066155839,0.142271051602
1117,neg,0.608306477562,0.391693522438,0.104657821023
1118,pos,0.363592132303,0.636407867697,0.206300852431
1119,pos,0.104489564598,0.895510435402,0.104171587665
1120,pos,0.292626800218,0.707373199782,0.116228357483
1121,pos,0.300480739104,0.699519260896,0.144627212363
1122,pos,0.263578007462,0.736421992538,0.13435778667
1123,pos,0.374998032896,0.625001967104,5.97816255365e-05
1124,pos,0.221574170129,0.778425829871,0.236755563586
1125,neg,0.811017704902,0.188982295098,0.160573204531
1126,pos,0.415148331035,0.584851668965,0.304747753749
1127,neg,0.545235611388,0.454764388612,0.0621216828909
1128,neg,0.725474766657,0.274525233343,0.476664515389
1129,pos,0.499884693257,0.500115306743,0.187486744452
1130,pos,0.20281511767,0.79718488233,0.136587235462
1131,neutral,0.604525848072,0.395474151928,0.518279844151
1132,neg,0.712882034017,0.287117965983,0.0913352444024
1133,neg,0.563590093831,0.436409906169,0.0944318282667
1134,pos,0.475704807842,0.524295192158,0.181838313225
1135,neg,0.584983911527,0.415016088473,0.231633836861
1136,pos,0.322254773143,0.677745226857,0.0308095349426
1137,pos,0.489213674988,0.510786325012,0.487745582696
1138,pos,0.14125389685,0.85874610315,0.0898130255524
1139,pos,0.165408729527,0.834591270473,0.0949366918635
1140,pos,0.24107568923,0.75892431077,0.11933410496
1141,pos,0.0956008323311,0.904399167669,0.113571335474
1142,pos,0.429166208627,0.570833791373,0.15233666205
1143,neg,0.675900252164,0.324099747836,0.18556882352
1144,neg,0.528323273691,0.471676726309,0.0100505908008
1145,neutral,0.397206844864,0.602793155136,0.5522943569
1146,neutral,0.864010204962,0.135989795038,0.652497224375
1147,neg,0.726695930262,0.273304069738,0.119953701536
1148,pos,0.231999973581,0.768000026419,0.091722403525
1149,pos,0.354805091047,0.645194908953,0.130009523837
1150,neg,0.547409600376,0.452590399624,0.156086424015
1151,neutral,0.199139579811,0.800860420189,0.729298510724
1152,neg,0.826323378728,0.173676621272,0.148711506451
1153,neg,0.788619542499,0.211380457501,0.0373906928529
1154,neg,0.565627200522,0.434372799478,0.162641913363
1155,neg,0.70210866174,0.29789133826,0.131525415138
1156,neg,0.779249895513,0.220750104487,0.109063410969
1157,neg,0.551043586107,0.448956413893,0.0790451057105
1158,neg,0.671074542685,0.328925457315,0.152102204871
1159,neg,0.787274857611,0.212725142389,0.176224331319
1160,neg,0.575159102671,0.424840897329,0.143014049425
1161,pos,0.481670414735,0.518329585265,0.0945855056052
1162,pos,0.350056143995,0.649943856005,0.0866574627378
1163,neg,0.793632880327,0.206367119673,0.104866813392
1164,pos,0.353353719962,0.646646280038,0.104234003939
1165,pos,0.416517958928,0.583482041072,0.190277969529
1166,neg,0.692596560563,0.307403439437,0.18113774831
1167,pos,0.43973639342,0.56026360658,0.192466255483
1168,neg,0.732489645944,0.267510354056,0.122466583205
1169,neg,0.677048865096,0.322951134904,0.131248296316
1170,pos,0.240778200126,0.759221799874,0.0296368689091
1171,pos,0.3826456963,0.6173543037,0.14626848679
1172,pos,0.423148434227,0.576851565773,0.0779751818822
1173,pos,0.411951124293,0.588048875707,0.153958250645
1174,neg,0.794067398631,0.205932601369,0.0908815604431
1175,neg,0.764793597389,0.235206402611,0.134729825797
1176,pos,0.319648687618,0.680351312382,0.164930370479
1177,pos,0.255079201375,0.744920798625,0.197466314888
1178,pos,0.370676701126,0.629323298874,0.169769486997
1179,pos,0.170005093663,0.829994906337,0.0719340466934
1180,neg,0.683033570106,0.316966429894,0.0873464384123
1181,neg,0.738923875692,0.261076124308,0.168232428093
1182,neg,0.616155091384,0.383844908616,0.125718703548
1183,neg,0.512178654747,0.487821345253,0.23114223593
1184,neg,0.669504693266,0.330495306734,0.181397650958
1185,neg,0.777257801564,0.222742198436,0.137389901165
1186,pos,0.145637050672,0.854362949328,0.438238423562
1187,neg,0.795794433212,0.204205566788,0.20515302704
1188,neutral,0.877215954857,0.122784045143,0.653186140096
1189,pos,0.337525839402,0.662474160598,0.184448642352
1190,neg,0.545072085799,0.454927914201,0.107230644661
1191,neg,0.784131200232,0.215868799768,0.0561966625215
1192,pos,0.473733251131,0.526266748869,0.0878000131538
1193,pos,0.336180418018,0.663819581982,0.152422897064
1194,pos,0.308499521255,0.691500478745,0.134326806583
1195,pos,0.369172489713,0.630827510287,0.170450983567
1196,neg,0.586406381672,0.413593618328,0.0217591060835
1197,pos,0.303284831029,0.696715168971,0.0745504568434
1198,neg,0.529549101031,0.470450898969,0.122620607815
1199,pos,0.291403609082,0.708596390918,0.0803564990157
1200,neg,0.649854738029,0.350145261971,0.113504045176
1201,neutral,0.329970355413,0.670029644587,0.641575506711
1202,neg,0.734829538643,0.265170461357,0.10039701752
1203,neg,0.685899385095,0.314100614905,0.23136207253
1204,pos,0.466653188272,0.533346811728,0.168368044302
1205,pos,0.246014853933,0.753985146067,0.112532114382
1206,neg,0.657024998059,0.342975001941,0.336211690726
1207,neutral,0.800604157644,0.199395842356,0.716722831566
1208,pos,0.177012027165,0.822987972835,0.281489340546
1209,neg,0.711216417871,0.288783582129,0.126597388768
1210,neutral,0.465737899892,0.534262100108,0.609267407406
1211,pos,0.392265999021,0.607734000979,0.169125026864
1212,neutral,0.680723469978,0.319276530022,0.769478064295
1213,pos,0.40804553041,0.59195446959,0.0531905056491
1214,neg,0.534344868411,0.465655131589,0.204960843159
1215,neg,0.795414187105,0.204585812895,0.154384388217
1216,neg,0.719424236174,0.280575763826,0.150496711475
1217,pos,0.414599168014,0.585400831986,0.108787397967
1218,neg,0.800754744715,0.199245255285,0.157727228866
1219,pos,0.44796748058,0.55203251942,0.135781132995
1220,pos,0.483402428,0.516597572,0.0760042830586
1221,neg,0.789252959446,0.210747040554,0.162576146326
1222,pos,0.141010622025,0.858989377975,0.119296581786
1223,neg,0.507190153934,0.492809846066,0.17163740575
1224,pos,0.0994495715198,0.90055042848,0.134735310722
1225,pos,0.331809300861,0.668190699139,0.0713725319695
1226,neg,0.858759184023,0.141240815977,0.066606678983
1227,neg,0.520330950554,0.479669049446,0.149022946595
1228,pos,0.111897078552,0.888102921448,0.0847028351817
1229,pos,0.189539570915,0.810460429085,0.345773901139
1230,neutral,0.161725980717,0.838274019283,0.670999997522
1231,neg,0.758890355912,0.241109644088,0.178809979725
1232,neg,0.715008674359,0.284991325641,0.149041583424
1233,neg,0.735121918852,0.264878081148,0.12265648755
1234,neg,0.578374997,0.421625003,0.176396703515
1235,pos,0.410304559046,0.589695440954,0.212476014108
1236,neg,0.600246538834,0.399753461166,0.108380953956
1237,neg,0.75861119232,0.24138880768,0.14908587247
1238,pos,0.330193848799,0.669806151201,0.148515742033
1239,pos,0.433692527707,0.566307472293,0.107166742007
1240,neg,0.623290632912,0.376709367088,0.177510281682
1241,neg,0.694078626895,0.305921373105,0.349743915365
1242,neg,0.515779944154,0.484220055846,0.0296303646752
1243,neg,0.843507089975,0.156492910025,0.126660178945
1244,neg,0.67843027502,0.32156972498,0.11254746554
1245,neg,0.566079807183,0.433920192817,0.0516988090852
1246,pos,0.141178174848,0.858821825152,0.173534745329
1247,neg,0.529292800334,0.470707199666,0.128609310487
1248,neg,0.755023005739,0.244976994261,0.0650216258979
1249,pos,0.189605321389,0.810394678611,0.108889303281
1250,neutral,0.618940867048,0.381059132952,0.649516728985
1251,neg,0.708927630988,0.291072369012,0.174811875992
1252,neg,0.834965006125,0.165034993875,0.0553743669982
1253,neutral,0.468282355766,0.531717644234,0.534562669964
1254,pos,0.175234215718,0.824765784282,0.315439287743
1255,neg,0.70316696718,0.29683303282,0.101886380362
1256,pos,0.276946550655,0.723053449345,0.194312811459
1257,pos,0.112466855924,0.887533144076,0.136039432777
1258,neg,0.681965386983,0.318034613017,0.137314196231
1259,pos,0.444848734298,0.555151265702,0.0728977275035
1260,pos,0.399241877397,0.600758122603,0.16923978518
1261,pos,0.235790974119,0.764209025881,0.134467740222
1262,pos,0.216772907151,0.783227092849,0.177311989799
1263,pos,0.235324032894,0.764675967106,0.122467902762
1264,pos,0.210876726922,0.789123273078,0.104816907453
1265,pos,0.156979623804,0.843020376196,0.135099997045
1266,neg,0.518813218454,0.481186781546,0.149451442397
1267,neg,0.52064294109,0.47935705891,0.108259575151
1268,pos,0.484504271257,0.515495728743,0.361048237739
1269,neg,0.63591550895,0.36408449105,0.111247202902
1270,neg,0.869169578206,0.130830421794,0.137657162834
1271,pos,0.440488959656,0.559511040344,0.106555163447
1272,pos,0.145235087865,0.854764912135,0.249572044324
1273,pos,0.211631205055,0.788368794945,0.427848207857
1274,neg,0.581268961699,0.418731038301,0.12896382874
1275,neg,0.561138693264,0.438861306736,0.151777892675
1276,neg,0.55987193534,0.44012806466,0.13719328915
1277,pos,0.363365963386,0.636634036614,0.085430257279
1278,pos,0.396737046219,0.603262953781,0.189768765533
1279,pos,0.333225248728,0.666774751272,0.151602002658
1280,neg,0.583744120234,0.416255879766,0.212060688164
1281,pos,0.418852110711,0.581147889289,0.134637848668
1282,neg,0.581709415338,0.418290584662,0.0242183265565
1283,neg,0.711962209135,0.288037790865,0.406039067531
1284,neg,0.506234416895,0.493765583105,0.151690117274
1285,pos,0.360111657175,0.639888342825,0.344388238687
1286,neg,0.591520715305,0.408479284695,0.122861816727
1287,neg,0.726789330811,0.273210669189,0.0240010826307
1288,neutral,0.551959969098,0.448040030902,0.770801410594
1289,neg,0.79946991693,0.20053008307,0.127158461726
1290,neg,0.531746382235,0.468253617765,0.150453834547
1291,neg,0.813564106207,0.186435893793,0.133337544294
1292,neg,0.678203884797,0.321796115203,0.0887628454027
1293,pos,0.332429319622,0.667570680378,0.129778882535
1294,pos,0.290222792144,0.709777207856,0.108908237552
1295,neg,0.602623561656,0.397376438344,0.112678921712
1296,neg,0.637460098497,0.362539901503,0.191050301234
1297,neg,0.838105850528,0.161894149472,0.472681247529
1298,pos,0.364060630026,0.635939369974,0.0779017003588
1299,neutral,0.43778389681,0.56221610319,0.548400313954
1300,pos,0.213439881124,0.786560118876,0.190070463098
1301,pos,0.110674354887,0.889325645113,0.0919822879187
1302,pos,0.411969834167,0.588030165833,0.139749693274
1303,pos,0.235397681852,0.764602318148,0.15989825772
1304,neg,0.59922136436,0.40077863564,0.0930356215256
1305,neutral,0.106674937499,0.893325062501,0.807916560791
1306,neutral,0.223596853124,0.776403146876,0.791449882354
1307,neutral,0.583033918255,0.416966081745,0.840738221183
1308,neutral,0.640044921256,0.359955078744,0.769676858631
1309,neutral,0.259274584933,0.740725415067,0.715467917972
1310,pos,0.212141732771,0.787858267229,0.0586559214342
1311,pos,0.367407750603,0.632592249397,0.489011199738
1312,neutral,0.828858349616,0.171141650384,0.713272705082
1313,pos,0.162033708931,0.837966291069,0.0949873507512
1314,neg,0.518604517738,0.481395482262,0.12502339778
1315,neg,0.576507411126,0.423492588874,0.114488662046
1316,neutral,0.120864239243,0.879135760757,0.746776006826
1317,neg,0.581762765697,0.418237234303,0.183530052142
1318,neg,0.736843373301,0.263156626699,0.491284943417
1319,pos,0.254187248429,0.745812751571,0.139048432811
1320,pos,0.481237478543,0.518762521457,0.0901829822917
1321,pos,0.18277665444,0.81722334556,0.156653674066
1322,neg,0.675122952998,0.324877047002,0.161979574049
1323,neutral,0.702586616105,0.297413383895,0.828367694971
1324,pos,0.428491612436,0.571508387564,0.256000029675
1325,neg,0.503828665764,0.496171334236,0.132942868975
1326,neutral,0.792037567708,0.207962432292,0.520961646138
1327,neg,0.784140489278,0.215859510722,0.134599419176
1328,neg,0.679215737455,0.320784262545,0.134274843251
1329,neg,0.735593417705,0.264406582295,0.147344553044
1330,pos,0.17603474306,0.82396525694,0.12297040677
1331,pos,0.401827250953,0.598172749047,0.468884268433
1332,pos,0.287681262091,0.712318737909,0.055003887551
1333,neg,0.862748575312,0.137251424688,0.144391537217
1334,pos,0.262573619315,0.737426380685,0.0677437740463
1335,pos,0.243618166269,0.756381833731,0.126303913135
1336,pos,0.230849679347,0.769150320653,0.38986579172
1337,neg,0.768406853334,0.231593146666,0.152524656898
1338,pos,0.375374361599,0.624625638401,0.111564973594
1339,neg,0.60707289842,0.39292710158,0.0970823762414
1340,neg,0.513833737901,0.486166262099,0.38751068017
1341,pos,0.388605316997,0.611394683003,0.0457223973598
1342,neutral,0.471442509962,0.528557490038,0.674496442426
1343,pos,0.336460660886,0.663539339114,0.155799763493
1344,neg,0.799743094855,0.200256905145,0.26125930556
1345,pos,0.442165231353,0.557834768647,0.0859651918081
1346,neg,0.509863097291,0.490136902709,0.107399939508
1347,pos,0.370257668876,0.629742331124,0.110536973889
1348,pos,0.132176084314,0.867823915686,0.359834213661
1349,neg,0.622955116182,0.377044883818,0.0523579007361
1350,neg,0.533935201764,0.466064798236,0.180026093947
1351,pos,0.460439964963,0.539560035037,0.179235625922
1352,pos,0.353539243034,0.646460756966,0.0787956569253
1353,neutral,0.270203563715,0.729796436285,0.562926442515
1354,pos,0.30485749987,0.69514250013,0.129996879283
1355,pos,0.20030607129,0.79969392871,0.126588818206
1356,neg,0.625115198408,0.374884801592,0.0541318620058
1357,neg,0.523536389414,0.476463610586,0.0971092670994
1358,neg,0.516523947527,0.483476052473,0.137600956811
1359,neg,0.575606575396,0.424393424604,0.115470458048
1360,pos,0.222483790468,0.777516209532,0.20150044618
1361,neg,0.802352413335,0.197647586665,0.140379350283
1362,neg,0.589759368251,0.410240631749,0.174336022483
1363,neutral,0.219574272325,0.780425727675,0.775497158106
1364,pos,0.128978970473,0.871021029527,0.162212574027
1365,pos,0.273851764355,0.726148235645,0.143489253435
1366,neg,0.63504384103,0.36495615897,0.145442524273
1367,neg,0.666119675328,0.333880324672,0.0904914755874
1368,pos,0.223259257274,0.776740742726,0.168010925952
1369,pos,0.458451402097,0.541548597903,0.076887215589
1370,neg,0.601418940533,0.398581059467,0.186594241012
1371,pos,0.377145351498,0.622854648502,0.0565755170775
1372,neutral,0.422530918262,0.577469081738,0.68146614361
1373,pos,0.0911056684309,0.908894331569,0.170286292405
1374,neutral,0.246689914014,0.753310085986,0.500338506743
1375,neg,0.802339046993,0.197660953007,0.0837154885931
1376,pos,0.155623764704,0.844376235296,0.130288160327
1377,pos,0.233006354236,0.766993645764,0.124882026079
1378,pos,0.115919597423,0.884080402577,0.158481787349
1379,pos,0.150572803616,0.849427196384,0.0677182787198
1380,pos,0.367812628688,0.632187371312,0.0897178797249
1381,pos,0.44913929409,0.55086070591,0.242273699326
1382,pos,0.31589216545,0.68410783455,0.305452689986
1383,neg,0.714911466601,0.285088533399,0.147528291953
1384,pos,0.279149641029,0.720850358971,0.200674188695
1385,neg,0.647052368794,0.352947631206,0.143226720286
1386,pos,0.09439207198,0.90560792802,0.0766915499028
1387,pos,0.44196466346,0.55803533654,0.104648952373
1388,pos,0.403948288358,0.596051711642,0.111263069341
1389,neg,0.588837673417,0.411162326583,0.16600352695
1390,neg,0.663198161636,0.336801838364,0.145174725517
1391,neg,0.664126587137,0.335873412863,0.197808006692
1392,pos,0.35247335684,0.64752664316,0.302145184269
1393,pos,0.364804418918,0.635195581082,0.100244718159
1394,neg,0.503450959304,0.496549040696,0.0795162854529
1395,pos,0.238216064281,0.761783935719,0.0936015498059
1396,neutral,0.393715585697,0.606284414303,0.680610243685
1397,neutral,0.405289398539,0.594710601461,0.806601431175
1398,pos,0.262723574952,0.737276425048,0.0959171879706
1399,pos,0.432118274436,0.567881725564,0.0745395125177
1400,pos,0.111131172607,0.888868827393,0.2400733
1401,neutral,0.315150152818,0.684849847182,0.671663564976
1402,neg,0.535600675604,0.464399324396,0.0604979367398
1403,pos,0.400087762941,0.599912237059,0.113454212941
1404,neg,0.766426926294,0.233573073706,0.0972013371823
1405,neg,0.728124936341,0.271875063659,0.146044465706
1406,neg,0.616437508203,0.383562491797,0.122908127804
1407,neutral,0.784276965335,0.215723034665,0.793141542818
1408,pos,0.29304716331,0.70695283669,0.230042543214
1409,pos,0.293877986441,0.706122013559,0.25260522603
1410,neg,0.713808805181,0.286191194819,0.389065944855
1411,neg,0.501369473016,0.498630526984,0.0629315125204
1412,pos,0.207983639369,0.792016360631,0.169777584495
1413,neg,0.713864515819,0.286135484181,0.054127246255
1414,pos,0.235483771188,0.764516228812,0.114934182267
1415,pos,0.425070521795,0.574929478205,0.105288372526
1416,pos,0.285984123277,0.714015876723,0.0754803958903
1417,neg,0.584572322058,0.415427677942,0.168498458234
1418,neg,0.877809731094,0.122190268906,0.0933530898704
1419,pos,0.114233325676,0.885766674324,0.221588717629
1420,neutral,0.332624256234,0.667375743766,0.550265311988
1421,neg,0.870741699161,0.129258300839,0.180937818608
1422,neutral,0.653402176133,0.346597823867,0.666409521504
1423,neg,0.754453889366,0.245546110634,0.095994873174
1424,neg,0.562342663927,0.437657336073,0.258210052784
1425,pos,0.355033811351,0.644966188649,0.0895401682219
1426,pos,0.260646790199,0.739353209801,0.164352567106
1427,pos,0.452922574167,0.547077425833,0.126881223945
1428,pos,0.329240474436,0.670759525564,0.398263541491
1429,neg,0.66641025238,0.33358974762,0.202450595195
1430,neg,0.624023237139,0.375976762861,0.136175393917
1431,pos,0.114757484986,0.885242515014,0.117023211264
1432,pos,0.354176043005,0.645823956995,0.196949021128
1433,pos,0.414627420637,0.585372579363,0.13216879774
1434,pos,0.355640888502,0.644359111498,0.105458423385
1435,neutral,0.821889563307,0.178110436693,0.764980047598
1436,pos,0.49095738048,0.50904261952,0.225726692809
1437,pos,0.137478307565,0.862521692435,0.20295366489
1438,pos,0.425625601148,0.574374398852,0.186945496044
1439,pos,0.165781842864,0.834218157136,0.120507881897
1440,pos,0.411172490773,0.588827509227,0.396148311218
1441,neutral,0.318376964414,0.681623035586,0.768948878159
1442,neg,0.841214860792,0.158785139208,0.0982234340093
1443,pos,0.0790921615023,0.920907838498,0.13635525673
1444,pos,0.298877843184,0.701122156816,0.113286195672
1445,neutral,0.561162911595,0.438837088405,0.781321411514
1446,neutral,0.480371324806,0.519628675194,0.802752486351
1447,pos,0.108064398407,0.891935601593,0.0690334286807
1448,pos,0.426520169872,0.573479830128,0.0931049931758
1449,pos,0.0803098773322,0.919690122668,0.0744279279758
1450,neg,0.670849492928,0.329150507072,0.173783794602
1451,pos,0.477039945671,0.522960054329,0.106383189322
1452,neg,0.554933724732,0.445066275268,0.15059398935
1453,pos,0.407425276563,0.592574723437,0.165119075814
1454,pos,0.223956775525,0.776043224475,0.196340659243
1455,neg,0.528480182749,0.471519817251,0.0654898649716
1456,neg,0.718030184755,0.281969815245,0.0785426989198
1457,neg,0.744972411753,0.255027588247,0.119671671201
1458,pos,0.38371792432,0.61628207568,0.239140192482
1459,neg,0.524264735199,0.475735264801,0.212497087598
1460,neg,0.658957285659,0.341042714341,0.114917266835
1461,neg,0.561112307369,0.438887692631,0.168976417687
1462,neg,0.514097540776,0.485902459224,0.117067735153
1463,neutral,0.845381931862,0.154618068138,0.521830033519
1464,neg,0.562535325963,0.437464674037,0.439528598862
1465,pos,0.415443762164,0.584556237836,0.0932808845162
1466,pos,0.324606199288,0.675393800712,0.0721409436359
1467,neg,0.828308067908,0.171691932092,0.194896233338
1468,neutral,0.583587307059,0.416412692941,0.72082467252
1469,neg,0.823339862941,0.176660137059,0.102166289152
1470,neg,0.612595930046,0.387404069954,0.137052904306
1471,neg,0.625487562983,0.374512437017,0.141696785465
1472,neg,0.576843810259,0.423156189741,0.0935837933162
1473,pos,0.110456117715,0.889543882285,0.0922726043165
1474,pos,0.171263206387,0.828736793613,0.499691349256
1475,neg,0.631291978417,0.368708021583,0.39754873636
1476,neg,0.546849003196,0.453150996804,0.124804871717
1477,neg,0.666402587484,0.333597412516,0.41210189985
1478,pos,0.428310994992,0.571689005008,0.386530971512
1479,neutral,0.400929123531,0.599070876469,0.801240799547
1480,pos,0.436181510941,0.563818489059,0.132913769814
1481,neg,0.662271065421,0.337728934579,0.12604321882
1482,pos,0.33943317296,0.66056682704,0.133894532178
1483,neg,0.548897670673,0.451102329327,0.140169969891
1484,neg,0.661320676484,0.338679323516,0.0672155773685
1485,neg,0.625691186695,0.374308813305,0.0213622502658
1486,pos,0.425534215047,0.574465784953,0.0962718827133
1487,neg,0.525406960278,0.474593039722,0.121632122007
1488,pos,0.243425753452,0.756574246548,0.113339829184
1489,pos,0.384306509324,0.615693490676,0.0519065543003
1490,pos,0.307355846765,0.692644153235,0.103631164907
1491,pos,0.470962713519,0.529037286481,0.114901253999
1492,neg,0.838286610063,0.161713389937,0.24862150338
1493,pos,0.313978226566,0.686021773434,0.252422481391
1494,neg,0.859359149663,0.140640850337,0.418389473226
1495,neutral,0.485433891478,0.514566108522,0.539889368108
1496,pos,0.27806009395,0.72193990605,0.241282299151
1497,pos,0.299813069339,0.700186930661,0.24243566998
1498,pos,0.267009771709,0.732990228291,0.0903654383284
1499,pos,0.109739703297,0.890260296703,0.350993144022
1500,pos,0.33897471326,0.66102528674,0.177068319137
1501,pos,0.309016266819,0.690983733181,0.0545602552341
1502,pos,0.170886959762,0.829113040238,0.0948071284281
1503,neg,0.795888572391,0.204111427609,0.381294787772
1504,neg,0.659518657782,0.340481342218,0.335045555418
1505,pos,0.431235057759,0.568764942241,0.0858864060636
1506,neg,0.696522783024,0.303477216976,0.136706154065
1507,neg,0.870225861441,0.129774138559,0.143574730173
1508,pos,0.271776824314,0.728223175686,0.145665137511
1509,pos,0.355768746395,0.644231253605,0.314203499164
1510,pos,0.11226962746,0.88773037254,0.147610505508
1511,neg,0.676434410599,0.323565589401,0.377380385179
1512,pos,0.305058952967,0.694941047033,0.138978631933
1513,neg,0.855673695801,0.144326304199,0.392684546137
1514,pos,0.21244793378,0.78755206622,0.146888360316
1515,pos,0.390253006217,0.609746993783,0.120882040225
1516,pos,0.353373634178,0.646626365822,0.229465541052
1517,neg,0.589698050574,0.410301949426,0.316376136976
1518,pos,0.473060095866,0.526939904134,0.0619924970825
1519,neutral,0.355104443699,0.644895556301,0.741473798156
1520,neg,0.863688503829,0.136311496171,0.192829892834
1521,pos,0.323221162879,0.676778837121,0.0798962319282
1522,neutral,0.26034200135,0.73965799865,0.763953453938
1523,neg,0.561864121882,0.438135878118,0.116681190328
1524,pos,0.397999386929,0.602000613071,0.172018772422
1525,neg,0.553916417224,0.446083582776,0.0848313946365
1526,pos,0.14322459049,0.85677540951,0.0921755991623
1527,pos,0.374523373941,0.625476626059,0.164572262607
1528,neutral,0.568384106238,0.431615893762,0.535504155143
1529,pos,0.16125816667,0.83874183333,0.0735350393757
1530,pos,0.25122632491,0.74877367509,0.139678199716
1531,pos,0.221792559857,0.778207440143,0.074696346427
1532,neutral,0.655693510611,0.344306489389,0.52584210793
1533,neg,0.843996280231,0.156003719769,0.175989566241
1534,neg,0.541521163222,0.458478836778,0.213091893262
1535,neutral,0.165030171355,0.834969828645,0.831526132375
1536,pos,0.316446115126,0.683553884874,0.116216220098
1537,pos,0.429920756179,0.570079243821,0.116393397527
1538,pos,0.101344721072,0.898655278928,0.123397720377
1539,neg,0.846367573905,0.153632426095,0.139603174605
1540,neg,0.521370845605,0.478629154395,0.0758355346041
1541,neg,0.654661117006,0.345338882994,0.105011104518
1542,neutral,0.401869913837,0.598130086163,0.58339782717
1543,pos,0.107616033137,0.892383966863,0.265827221702
1544,neg,0.863412009185,0.136587990815,0.101991112703
1545,neutral,0.775920056776,0.224079943224,0.822508939688
1546,neg,0.513557779091,0.486442220909,0.0549584101694
1547,neutral,0.485319725412,0.514680274588,0.692372571372
1548,pos,0.101313245457,0.898686754543,0.246364998652
1549,neg,0.616063310471,0.383936689529,0.0933581859998
1550,neutral,0.825080788893,0.174919211107,0.654092077928
1551,pos,0.386305587014,0.613694412986,0.0618417156476
1552,neutral,0.286151073146,0.713848926854,0.737361547676
1553,pos,0.35664498478,0.64335501522,0.136784680342
1554,pos,0.137837939134,0.862162060866,0.169737820826
1555,neg,0.796260844361,0.203739155639,0.141634968487
1556,pos,0.268929213966,0.731070786034,0.0978803445453
1557,pos,0.209196806386,0.790803193614,0.166931008405
1558,neutral,0.440565238171,0.559434761829,0.559363549868
1559,pos,0.427567279773,0.572432720227,0.158143677917
1560,pos,0.282272425607,0.717727574393,0.13248205561
1561,neg,0.53853353375,0.46146646625,0.151926969295
1562,pos,0.261279182726,0.738720817274,0.173322654888
1563,neg,0.665851159985,0.334148840015,0.144912252126
1564,neg,0.511214017699,0.488785982301,0.075777943447
1565,neg,0.725891990004,0.274108009996,0.105682951648
1566,pos,0.295726709322,0.704273290678,0.178564442956
1567,pos,0.218716457782,0.781283542218,0.0779794282272
1568,pos,0.280031617762,0.719968382238,0.1266305367
1569,pos,0.209273722547,0.790726277453,0.034967870141
1570,neg,0.603687764311,0.396312235689,0.118869874806
